H<datetime,DIFF1_mean[mV],DIFF1_rms[mV],DIFF1_min[mV],DIFF1_max[mV],DIFF3_mean[mV],DIFF3_rms[mV],DIFF3_min[mV],DIFF3_max[mV],V2rms[V],P2real[W],PF2[],f2[Hz],notes>
M<2024/07/30 05:19:30,435.96,435.96,433.25,438.88,0.00,0.01,-0.04,0.04,232.19,0.03,0.00,49.975,>
M<2024/07/30 05:19:40,440.95,440.95,438.00,444.38,0.00,0.01,-0.04,0.05,232.42,0.07,0.00,49.982,>
M<2024/07/30 05:19:50,446.24,446.25,443.25,449.38,0.00,0.01,-0.05,0.05,232.24,-0.20,-0.00,49.968,>
M<2024/07/30 05:20:00,451.24,451.24,448.50,454.25,0.00,0.01,-0.05,0.05,232.25,-0.17,-0.00,49.975,>
M<2024/07/30 05:20:10,456.34,456.34,453.13,459.75,0.00,0.01,-0.03,0.05,232.37,0.10,0.00,49.959,>
M<2024/07/30 05:20:20,461.33,461.33,458.63,464.50,0.00,0.01,-0.05,0.04,232.43,0.09,0.00,49.979,>
M<2024/07/30 05:20:30,466.26,466.26,463.50,469.38,0.00,0.01,-0.08,0.05,232.64,-0.01,-0.00,49.960,>
M<2024/07/30 05:20:40,471.47,471.47,468.63,474.75,0.00,0.01,-0.09,0.05,232.54,-0.12,-0.00,50.078,>
M<2024/07/30 05:20:50,476.46,476.46,473.88,479.63,0.00,0.01,-0.04,0.05,232.40,-0.26,-0.00,50.023,>
M<2024/07/30 05:21:00,481.51,481.51,478.50,484.88,0.00,0.01,-0.04,0.05,232.46,-0.05,-0.00,49.960,>
M<2024/07/30 05:21:10,486.44,486.45,484.00,489.38,0.00,0.01,-0.04,0.07,232.19,0.28,0.00,49.967,>
M<2024/07/30 05:21:20,491.37,491.37,488.38,494.75,0.00,0.01,-0.03,0.04,232.33,-0.12,-0.00,49.952,>
M<2024/07/30 05:21:30,496.56,496.57,493.75,499.75,0.00,0.01,-0.05,0.05,232.28,0.32,0.00,49.944,>
M<2024/07/30 05:21:40,501.39,501.39,498.88,504.38,0.00,0.01,-0.05,0.05,232.20,0.18,0.00,49.983,>
M<2024/07/30 05:21:50,506.25,506.25,503.38,509.50,0.00,0.01,-0.04,0.05,232.38,0.17,0.00,50.069,>
M<2024/07/30 05:22:01,511.44,511.44,508.50,514.75,0.00,0.01,-0.07,0.06,232.26,0.08,0.00,49.973,>
M<2024/07/30 05:22:11,516.60,516.61,513.75,519.88,0.00,0.01,-0.09,0.05,232.20,0.18,0.00,50.046,>
M<2024/07/30 05:22:21,521.81,521.81,518.88,525.00,0.00,0.01,-0.04,0.04,232.12,0.15,0.00,50.049,>
M<2024/07/30 05:22:31,526.70,526.70,523.88,529.63,0.00,0.01,-0.04,0.05,232.00,-0.24,-0.00,49.961,>
M<2024/07/30 05:22:41,531.67,531.67,528.88,534.75,0.00,0.01,-0.04,0.05,232.05,-0.04,-0.00,49.960,>
M<2024/07/30 05:22:51,536.90,536.90,533.88,540.13,0.00,0.01,-0.04,0.05,232.11,0.10,0.00,49.979,>
M<2024/07/30 05:23:01,541.81,541.81,539.25,544.75,0.00,0.01,-0.04,0.05,232.15,0.04,0.00,49.944,>
M<2024/07/30 05:23:11,546.72,546.72,543.75,550.00,0.00,0.01,-0.03,0.05,232.10,0.11,0.00,49.954,>
M<2024/07/30 05:23:21,551.71,551.72,549.13,554.63,0.00,0.01,-0.03,0.04,231.92,0.21,0.00,49.986,>
M<2024/07/30 05:23:31,556.73,556.73,553.75,559.88,0.00,0.01,-0.06,0.08,232.21,0.09,0.00,49.965,>
M<2024/07/30 05:23:41,561.94,561.95,559.13,565.00,0.00,0.01,-0.04,0.05,231.95,-0.12,-0.00,49.964,>
M<2024/07/30 05:23:51,566.95,566.95,564.25,570.00,0.00,0.01,-0.03,0.05,231.83,0.05,0.00,49.981,>
M<2024/07/30 05:24:01,571.91,571.91,569.00,575.13,0.00,0.01,-0.03,0.05,232.30,-0.07,-0.00,49.954,>
M<2024/07/30 05:24:11,576.92,576.92,574.25,579.88,0.00,0.01,-0.03,0.04,232.32,0.00,0.00,50.045,>
M<2024/07/30 05:24:21,581.87,581.87,579.00,585.25,0.00,0.01,-0.04,0.05,232.57,-0.02,-0.00,49.964,>
M<2024/07/30 05:24:31,587.13,587.13,584.25,590.25,0.00,0.01,-0.04,0.06,232.61,0.21,0.00,50.009,>
M<2024/07/30 05:24:41,592.12,592.13,589.63,595.13,0.00,0.01,-0.03,0.05,232.64,0.12,0.00,49.964,>
M<2024/07/30 05:24:51,597.09,597.09,594.13,600.38,0.00,0.01,-0.03,0.05,232.95,0.24,0.00,49.948,>
M<2024/07/30 05:25:01,602.05,602.05,599.50,605.13,0.00,0.01,-0.07,0.05,232.45,0.25,0.00,49.957,>
M<2024/07/30 05:25:11,607.04,607.04,604.13,610.25,0.00,0.01,-0.03,0.05,232.49,0.18,0.00,49.933,>
M<2024/07/30 05:25:21,612.25,612.25,609.38,615.38,0.00,0.01,-0.05,0.04,232.33,-0.32,-0.00,49.933,>
M<2024/07/30 05:25:31,617.25,617.25,614.75,620.13,0.00,0.01,-0.04,0.04,232.26,0.08,0.00,49.955,>
M<2024/07/30 05:25:41,622.25,622.25,619.50,625.25,0.00,0.01,-0.05,0.05,232.72,0.03,0.00,49.944,>
M<2024/07/30 05:25:51,627.44,627.44,624.38,630.63,0.00,0.01,-0.03,0.05,232.57,-0.00,-0.00,49.943,>
M<2024/07/30 05:26:01,632.42,632.42,629.75,635.25,0.00,0.01,-0.03,0.06,232.61,-0.04,-0.00,49.939,>
M<2024/07/30 05:26:11,637.30,637.30,634.63,640.50,0.00,0.01,-0.04,0.05,232.63,-0.17,-0.00,49.940,>
M<2024/07/30 05:26:21,642.26,642.26,639.75,645.13,0.00,0.01,-0.04,0.05,232.28,0.50,0.00,49.949,>
M<2024/07/30 05:26:31,647.23,647.24,644.38,650.25,0.00,0.01,-0.06,0.05,232.47,0.17,0.00,50.045,>
M<2024/07/30 05:26:41,652.40,652.40,649.38,655.50,0.00,0.01,-0.04,0.04,232.49,-0.01,-0.00,49.956,>
M<2024/07/30 05:26:51,657.33,657.33,654.75,660.13,0.00,0.01,-0.03,0.04,232.50,-0.05,-0.00,49.974,>
M<2024/07/30 05:27:01,662.25,662.25,659.38,665.25,0.00,0.01,-0.05,0.04,232.60,-0.03,-0.00,49.974,>
M<2024/07/30 05:27:11,667.12,667.13,664.63,669.88,0.00,0.01,-0.05,0.04,232.71,0.34,0.00,49.947,>
M<2024/07/30 05:27:21,671.97,671.98,669.25,675.00,0.00,0.01,-0.03,0.05,232.76,0.06,0.00,49.952,>
M<2024/07/30 05:27:31,677.09,677.09,674.25,680.38,0.00,0.01,-0.04,0.04,232.86,-0.08,-0.00,49.960,>
M<2024/07/30 05:27:41,681.99,682.00,679.50,684.75,0.00,0.01,-0.03,0.04,232.73,0.01,0.00,49.977,>
M<2024/07/30 05:27:51,686.85,686.85,684.13,690.13,0.00,0.01,-0.04,0.04,232.80,0.13,0.00,49.971,>
M<2024/07/30 05:28:02,692.00,692.00,689.13,695.13,0.00,0.01,-0.05,0.06,232.40,-0.00,-0.00,49.933,>
M<2024/07/30 05:28:12,697.10,697.10,694.38,700.00,0.00,0.01,-0.04,0.09,232.60,-0.02,-0.00,49.950,>
M<2024/07/30 05:28:22,702.13,702.13,699.38,705.13,0.00,0.01,-0.03,0.05,232.23,-0.13,-0.00,50.038,>
M<2024/07/30 05:28:32,706.86,706.86,704.38,709.63,0.00,0.01,-0.03,0.04,231.56,0.03,0.00,49.952,>
M<2024/07/30 05:28:42,711.59,711.59,709.00,714.63,0.00,0.01,-0.05,0.05,232.09,0.27,0.00,49.952,>
M<2024/07/30 05:28:53,716.61,716.62,713.88,719.75,0.00,0.01,-0.03,0.04,232.29,0.06,0.00,49.956,>
M<2024/07/30 05:29:03,721.61,721.62,719.00,724.63,0.00,0.01,-0.04,0.05,232.30,-0.11,-0.00,49.972,>
M<2024/07/30 05:29:13,726.53,726.53,723.75,729.75,0.00,0.01,-0.04,0.04,231.90,0.07,0.00,49.986,>
M<2024/07/30 05:29:23,731.21,731.21,728.88,733.88,0.00,0.01,-0.03,0.04,231.98,0.05,0.00,50.083,>
M<2024/07/30 05:29:33,735.86,735.86,733.25,738.88,0.00,0.01,-0.03,0.05,231.58,0.07,0.00,49.965,>
M<2024/07/30 05:29:43,740.73,740.72,738.13,743.63,0.00,0.01,-0.04,0.04,232.07,0.06,0.00,49.959,>
M<2024/07/30 05:29:53,745.33,745.34,743.00,748.00,0.00,0.01,-0.04,0.05,232.13,-0.00,-0.00,49.975,>
M<2024/07/30 05:30:03,749.91,749.91,747.38,753.00,0.00,0.01,-0.03,0.05,232.20,-0.20,-0.00,49.946,>
M<2024/07/30 05:30:13,754.42,754.43,752.13,756.88,0.00,0.01,-0.04,0.05,232.25,0.24,0.00,49.990,>
M<2024/07/30 05:30:23,758.97,758.97,756.38,761.75,0.00,0.01,-0.09,0.05,232.41,0.14,0.00,49.991,>
M<2024/07/30 05:30:33,763.72,763.72,761.25,766.63,0.00,0.01,-0.04,0.04,232.34,-0.06,-0.00,49.981,>
M<2024/07/30 05:30:43,768.23,768.23,766.00,770.88,0.00,0.01,-0.04,0.05,232.35,0.07,0.00,49.989,>
M<2024/07/30 05:30:53,772.69,772.69,770.13,775.63,0.00,0.01,-0.03,0.05,232.59,0.08,0.00,50.080,>
M<2024/07/30 05:31:03,777.13,777.13,774.75,779.75,0.00,0.01,-0.04,0.07,232.41,0.04,0.00,49.986,>
M<2024/07/30 05:31:13,781.61,781.61,779.13,784.38,0.00,0.01,-0.07,0.05,232.39,-0.09,-0.00,50.007,>
M<2024/07/30 05:31:23,786.27,786.27,783.75,789.13,0.00,0.01,-0.03,0.06,232.68,-0.14,-0.00,49.974,>
M<2024/07/30 05:31:33,790.68,790.68,788.38,793.38,0.00,0.01,-0.03,0.05,232.55,0.08,0.00,49.988,>
M<2024/07/30 05:31:43,795.09,795.09,792.63,797.88,0.00,0.01,-0.09,0.04,232.63,0.03,0.00,50.009,>
M<2024/07/30 05:31:54,799.67,799.67,797.25,802.50,0.00,0.01,-0.04,0.06,232.56,-0.02,-0.00,49.983,>
M<2024/07/30 05:32:04,804.26,804.26,801.63,807.00,0.00,0.01,-0.07,0.08,232.31,0.06,0.00,49.987,>
M<2024/07/30 05:32:14,808.80,808.80,806.25,811.75,0.00,0.01,-0.03,0.05,232.53,0.28,0.00,49.966,>
M<2024/07/30 05:32:24,813.19,813.19,810.75,815.75,0.00,0.01,-0.04,0.05,232.62,0.01,0.00,49.966,>
M<2024/07/30 05:32:34,817.47,817.48,815.00,820.13,0.00,0.01,-0.05,0.05,232.43,0.08,0.00,49.969,>
M<2024/07/30 05:32:44,821.98,821.98,819.50,824.75,0.00,0.01,-0.04,0.09,232.35,-0.08,-0.00,49.982,>
M<2024/07/30 05:32:54,826.24,826.25,824.00,828.63,0.00,0.01,-0.03,0.04,232.19,-0.03,-0.00,50.063,>
M<2024/07/30 05:33:04,830.49,830.49,828.00,833.38,0.00,0.01,-0.04,0.05,232.22,0.15,0.00,49.957,>
M<2024/07/30 05:33:14,834.68,834.68,832.50,837.00,0.00,0.01,-0.03,0.04,232.33,0.11,0.00,49.972,>
M<2024/07/30 05:33:24,838.89,838.89,836.50,841.63,0.00,0.01,-0.06,0.05,232.58,0.04,0.00,49.986,>
M<2024/07/30 05:33:34,843.23,843.23,840.75,845.88,0.00,0.01,-0.04,0.06,232.47,0.20,0.00,49.982,>
M<2024/07/30 05:33:44,847.37,847.37,845.00,849.88,0.00,0.01,-0.03,0.04,232.41,-0.02,-0.00,49.978,>
M<2024/07/30 05:33:54,851.52,851.52,849.00,854.13,0.00,0.01,-0.03,0.05,232.47,0.07,0.00,49.982,>
M<2024/07/30 05:34:04,855.63,855.63,853.50,858.00,0.00,0.01,-0.02,0.04,232.52,0.08,0.00,49.957,>
M<2024/07/30 05:34:14,859.75,859.75,857.38,862.63,0.00,0.01,-0.03,0.09,232.35,-0.32,-0.00,49.963,>
M<2024/07/30 05:34:24,864.07,864.08,861.75,866.63,0.00,0.01,-0.04,0.04,232.15,0.01,0.00,49.935,>
M<2024/07/30 05:34:34,868.17,868.17,866.00,870.63,0.00,0.01,-0.05,0.05,232.45,-0.08,-0.00,49.922,>
M<2024/07/30 05:34:44,872.31,872.31,869.88,875.00,0.00,0.01,-0.03,0.08,232.26,-0.02,-0.00,49.976,>
M<2024/07/30 05:34:54,876.39,876.39,874.13,878.75,0.00,0.01,-0.03,0.05,232.61,0.02,0.00,49.972,>
M<2024/07/30 05:35:04,880.53,880.53,878.00,883.13,0.00,0.01,-0.03,0.05,232.83,0.06,0.00,50.080,>
M<2024/07/30 05:35:14,884.81,884.81,882.38,887.38,0.00,0.01,-0.03,0.05,232.71,0.35,0.00,49.958,>
M<2024/07/30 05:35:24,888.88,888.88,886.88,891.13,0.00,0.01,-0.04,0.04,232.69,0.23,0.00,49.964,>
M<2024/07/30 05:35:34,892.91,892.91,890.63,895.38,0.00,0.01,-0.07,0.06,232.81,-0.08,-0.00,49.954,>
M<2024/07/30 05:35:44,897.14,897.14,894.88,899.75,0.00,0.01,-0.04,0.05,232.74,0.08,0.00,50.081,>
M<2024/07/30 05:35:54,901.21,901.21,899.13,903.38,0.00,0.01,-0.03,0.05,232.64,-0.12,-0.00,49.963,>
M<2024/07/30 05:36:04,905.24,905.24,902.75,907.88,0.00,0.01,-0.03,0.04,232.45,-0.36,-0.00,49.957,>
M<2024/07/30 05:36:14,909.26,909.26,907.13,911.50,0.00,0.01,-0.10,0.04,232.75,0.28,0.00,49.946,>
M<2024/07/30 05:36:24,913.23,913.23,911.00,915.63,0.00,0.01,-0.04,0.06,232.63,0.26,0.00,49.945,>
M<2024/07/30 05:36:34,917.36,917.36,915.13,920.00,0.00,0.01,-0.03,0.05,232.74,0.02,0.00,49.944,>
M<2024/07/30 05:36:44,921.28,921.28,919.25,923.63,0.00,0.01,-0.04,0.04,233.13,0.20,0.00,49.941,>
M<2024/07/30 05:36:54,925.19,925.20,922.88,927.63,0.00,0.01,-0.04,0.09,232.91,-0.37,-0.00,49.952,>
M<2024/07/30 05:37:04,929.03,929.03,927.00,931.00,0.00,0.01,-0.03,0.05,232.87,0.04,0.00,49.964,>
M<2024/07/30 05:37:14,932.87,932.87,930.50,935.13,0.00,0.01,-0.03,0.07,232.74,-0.21,-0.00,49.979,>
M<2024/07/30 05:37:24,936.86,936.86,934.63,939.25,0.00,0.01,-0.03,0.05,232.41,-0.07,-0.00,49.961,>
M<2024/07/30 05:37:34,940.63,940.63,938.25,942.75,0.00,0.01,-0.07,0.05,232.27,0.28,0.00,49.949,>
M<2024/07/30 05:37:44,944.32,944.32,942.13,946.75,0.00,0.01,-0.05,0.05,232.55,-0.17,-0.00,49.944,>
M<2024/07/30 05:37:54,947.98,947.98,945.88,950.00,0.00,0.01,-0.04,0.05,232.32,0.04,0.00,50.049,>
M<2024/07/30 05:38:04,951.57,951.56,949.25,953.88,0.00,0.01,-0.03,0.10,232.80,0.07,0.00,50.039,>
M<2024/07/30 05:38:14,955.30,955.30,953.13,957.63,0.00,0.01,-0.07,0.07,232.79,0.26,0.00,49.961,>
M<2024/07/30 05:38:24,958.80,958.81,956.75,960.75,0.00,0.01,-0.03,0.08,232.77,-0.15,-0.00,49.982,>
M<2024/07/30 05:38:34,962.24,962.25,960.13,964.38,0.00,0.01,-0.05,0.08,232.97,-0.15,-0.00,49.973,>
M<2024/07/30 05:38:44,965.79,965.78,963.75,967.88,0.00,0.01,-0.06,0.05,232.88,-0.07,-0.00,49.955,>
M<2024/07/30 05:38:54,969.15,969.16,967.13,971.13,0.00,0.01,-0.07,0.06,232.87,-0.01,-0.00,49.981,>
M<2024/07/30 05:39:04,972.46,972.47,970.38,974.63,0.00,0.01,-0.03,0.05,232.18,0.31,0.00,50.001,>
M<2024/07/30 05:39:14,975.71,975.72,973.88,977.63,0.00,0.01,-0.03,0.04,231.40,-0.15,-0.00,50.069,>
M<2024/07/30 05:39:24,978.95,978.96,977.00,981.00,0.00,0.01,-0.05,0.05,231.22,-0.18,-0.00,50.066,>
M<2024/07/30 05:39:34,982.32,982.32,980.25,984.38,0.00,0.01,-0.04,0.05,231.41,0.06,0.00,49.959,>
M<2024/07/30 05:39:44,985.51,985.50,983.75,987.38,0.00,0.01,-0.05,0.05,231.36,0.03,0.00,49.989,>
M<2024/07/30 05:39:54,988.65,988.65,986.63,990.63,0.00,0.01,-0.03,0.05,231.29,0.13,0.00,49.951,>
M<2024/07/30 05:40:04,991.77,991.78,990.00,993.88,0.00,0.01,-0.03,0.09,231.16,0.07,0.00,49.980,>
M<2024/07/30 05:40:14,994.87,994.87,993.00,996.88,0.00,0.01,-0.04,0.05,231.50,-0.00,-0.00,50.095,>
M<2024/07/30 05:40:24,998.07,998.07,996.13,1000.00,0.00,0.01,-0.09,0.06,231.88,0.08,0.00,49.954,>
M<2024/07/30 05:40:34,1001.12,1001.12,999.38,1002.75,0.00,0.01,-0.04,0.05,231.92,-0.09,-0.00,49.949,>
M<2024/07/30 05:40:44,1004.11,1004.11,1002.25,1006.00,0.00,0.01,-0.05,0.05,232.06,-0.09,-0.00,49.939,>
M<2024/07/30 05:40:55,1007.26,1007.26,1005.25,1009.25,0.00,0.01,-0.03,0.07,232.20,-0.03,-0.00,49.953,>
M<2024/07/30 05:41:05,1010.41,1010.41,1008.38,1012.25,0.00,0.01,-0.06,0.05,232.58,0.11,0.00,49.973,>
M<2024/07/30 05:41:15,1013.50,1013.51,1011.63,1015.50,0.00,0.01,-0.08,0.05,232.43,0.10,0.00,49.966,>
M<2024/07/30 05:41:25,1016.45,1016.44,1014.63,1018.38,0.00,0.01,-0.03,0.05,232.37,0.22,0.00,49.985,>
M<2024/07/30 05:41:35,1019.36,1019.36,1017.38,1021.25,0.00,0.01,-0.03,0.05,232.03,0.16,0.00,50.059,>
M<2024/07/30 05:41:46,1022.41,1022.42,1020.63,1024.25,0.00,0.01,-0.04,0.04,231.69,0.35,0.00,49.956,>
M<2024/07/30 05:41:56,1025.43,1025.43,1023.63,1027.25,0.00,0.01,-0.03,0.05,231.14,0.14,0.00,49.943,>
M<2024/07/30 05:42:06,1028.41,1028.41,1026.63,1030.38,0.00,0.01,-0.03,0.05,230.92,0.29,0.00,49.944,>
M<2024/07/30 05:42:16,1031.18,1031.18,1029.50,1033.00,0.00,0.01,-0.04,0.05,230.67,0.04,0.00,50.083,>
M<2024/07/30 05:42:26,1034.02,1034.02,1032.13,1036.00,0.00,0.01,-0.03,0.05,230.77,0.46,0.00,49.981,>
M<2024/07/30 05:42:36,1037.04,1037.03,1035.13,1038.88,0.00,0.01,-0.04,0.05,230.62,0.31,0.00,49.963,>
M<2024/07/30 05:42:46,1039.85,1039.85,1038.00,1041.63,0.00,0.01,-0.04,0.07,230.67,0.32,0.00,49.964,>
M<2024/07/30 05:42:56,1042.62,1042.62,1040.63,1044.50,0.00,0.01,-0.03,0.06,231.39,0.17,0.00,49.961,>
M<2024/07/30 05:43:06,1045.42,1045.42,1043.75,1047.13,0.00,0.01,-0.04,0.05,231.99,0.29,0.00,49.977,>
M<2024/07/30 05:43:16,1048.17,1048.16,1046.25,1050.38,0.00,0.01,-0.04,0.05,231.68,0.06,0.00,49.952,>
M<2024/07/30 05:43:26,1051.06,1051.06,1049.13,1053.00,0.00,0.01,-0.04,0.06,231.87,0.35,0.00,50.018,>
M<2024/07/30 05:43:36,1053.82,1053.82,1052.00,1055.63,0.00,0.01,-0.03,0.04,231.99,0.26,0.00,49.959,>
M<2024/07/30 05:43:46,1056.60,1056.60,1054.50,1058.50,0.00,0.01,-0.04,0.04,231.80,0.04,0.00,49.946,>
M<2024/07/30 05:43:56,1059.35,1059.36,1057.63,1061.13,0.00,0.01,-0.05,0.06,231.74,0.13,0.00,49.946,>
M<2024/07/30 05:44:06,1062.09,1062.09,1060.13,1063.88,0.00,0.01,-0.03,0.05,231.29,0.11,0.00,49.949,>
M<2024/07/30 05:44:16,1065.04,1065.05,1062.88,1067.00,0.00,0.01,-0.03,0.04,231.34,0.12,0.00,49.977,>
M<2024/07/30 05:44:26,1067.85,1067.85,1066.13,1069.63,0.00,0.01,-0.08,0.05,231.13,0.40,0.00,49.932,>
M<2024/07/30 05:44:36,1070.69,1070.69,1068.63,1072.50,0.00,0.01,-0.05,0.05,231.13,0.17,0.00,49.953,>
M<2024/07/30 05:44:46,1073.49,1073.49,1071.63,1075.25,0.00,0.01,-0.07,0.09,230.93,-0.32,-0.00,49.947,>
M<2024/07/30 05:44:56,1076.23,1076.23,1074.13,1078.25,0.00,0.01,-0.05,0.05,230.94,0.17,0.00,49.966,>
M<2024/07/30 05:45:06,1079.16,1079.17,1077.13,1081.13,0.00,0.01,-0.05,0.05,230.76,0.17,0.00,50.044,>
M<2024/07/30 05:45:16,1081.89,1081.89,1080.00,1083.50,0.00,0.01,-0.02,0.05,230.62,-0.00,-0.00,49.908,>
M<2024/07/30 05:45:26,1084.69,1084.69,1082.63,1086.75,0.00,0.01,-0.05,0.05,230.77,0.30,0.00,49.974,>
M<2024/07/30 05:45:36,1087.58,1087.58,1085.50,1089.38,0.00,0.01,-0.03,0.05,230.79,0.04,0.00,50.082,>
M<2024/07/30 05:45:46,1090.32,1090.32,1088.50,1092.25,0.00,0.01,-0.04,0.04,230.98,0.24,0.00,49.942,>
M<2024/07/30 05:45:56,1093.07,1093.07,1091.00,1094.88,0.00,0.01,-0.03,0.07,231.07,0.15,0.00,49.978,>
M<2024/07/30 05:46:06,1095.83,1095.83,1093.88,1097.63,0.00,0.01,-0.02,0.05,231.52,0.31,0.00,50.018,>
M<2024/07/30 05:46:16,1098.59,1098.60,1096.63,1100.38,0.00,0.01,-0.07,0.08,231.59,0.04,0.00,50.000,>
M<2024/07/30 05:46:26,1101.51,1101.51,1099.50,1103.38,0.00,0.01,-0.03,0.07,232.25,0.12,0.00,50.017,>
M<2024/07/30 05:46:36,1104.30,1104.30,1102.50,1105.88,0.00,0.01,-0.03,0.05,232.49,0.08,0.00,50.006,>
M<2024/07/30 05:46:46,1106.99,1106.99,1105.13,1108.88,0.00,0.01,-0.04,0.05,232.71,0.08,0.00,49.956,>
M<2024/07/30 05:46:56,1109.64,1109.64,1107.88,1111.38,0.00,0.01,-0.05,0.05,232.82,0.12,0.00,50.007,>
M<2024/07/30 05:47:06,1112.26,1112.26,1110.38,1114.13,0.00,0.01,-0.03,0.05,232.71,0.08,0.00,49.977,>
M<2024/07/30 05:47:16,1115.06,1115.05,1113.13,1117.00,0.00,0.01,-0.03,0.05,233.05,0.01,0.00,49.937,>
M<2024/07/30 05:47:26,1117.72,1117.72,1116.00,1119.25,0.00,0.01,-0.03,0.06,233.25,-0.01,-0.00,50.088,>
M<2024/07/30 05:47:36,1120.31,1120.31,1118.63,1122.38,0.00,0.01,-0.06,0.05,233.38,-0.17,-0.00,49.977,>
M<2024/07/30 05:47:46,1122.87,1122.87,1121.13,1124.50,0.00,0.01,-0.08,0.05,233.28,-0.06,-0.00,49.992,>
M<2024/07/30 05:47:56,1125.44,1125.45,1123.63,1127.13,0.00,0.01,-0.05,0.05,233.43,-0.17,-0.00,49.982,>
M<2024/07/30 05:48:06,1128.15,1128.15,1126.38,1130.13,0.00,0.01,-0.05,0.09,233.26,-0.10,-0.00,49.968,>
M<2024/07/30 05:48:16,1130.64,1130.64,1128.75,1132.50,0.00,0.01,-0.03,0.10,233.04,0.06,0.00,49.988,>
M<2024/07/30 05:48:26,1133.20,1133.20,1131.25,1135.13,0.00,0.01,-0.03,0.04,233.20,0.15,0.00,49.985,>
M<2024/07/30 05:48:36,1135.83,1135.83,1133.88,1137.75,0.00,0.01,-0.03,0.05,233.32,-0.09,-0.00,50.002,>
M<2024/07/30 05:48:46,1138.28,1138.28,1136.38,1140.13,0.00,0.01,-0.03,0.05,233.18,0.03,0.00,49.984,>
M<2024/07/30 05:48:56,1140.74,1140.74,1138.88,1142.25,0.00,0.01,-0.05,0.09,233.18,-0.16,-0.00,49.960,>
M<2024/07/30 05:49:06,1143.14,1143.14,1141.63,1144.75,0.00,0.01,-0.03,0.05,233.27,-0.08,-0.00,49.995,>
M<2024/07/30 05:49:16,1145.55,1145.55,1143.63,1147.25,0.00,0.01,-0.04,0.05,233.14,-0.09,-0.00,49.997,>
M<2024/07/30 05:49:26,1148.01,1148.01,1146.25,1149.75,0.00,0.01,-0.05,0.05,233.26,0.13,0.00,49.958,>
M<2024/07/30 05:49:36,1150.36,1150.36,1148.63,1152.00,0.00,0.01,-0.03,0.06,233.30,0.13,0.00,49.970,>
M<2024/07/30 05:49:46,1152.65,1152.65,1150.75,1154.13,0.00,0.01,-0.03,0.06,232.92,-0.17,-0.00,49.967,>
M<2024/07/30 05:49:56,1154.90,1154.89,1153.25,1156.50,0.00,0.01,-0.04,0.07,232.77,0.19,0.00,49.970,>
M<2024/07/30 05:50:06,1157.17,1157.17,1155.38,1158.75,0.00,0.01,-0.04,0.05,232.94,0.08,0.00,49.998,>
M<2024/07/30 05:50:17,1159.57,1159.57,1157.63,1161.25,0.00,0.01,-0.03,0.08,233.16,0.12,0.00,49.928,>
M<2024/07/30 05:50:27,1161.93,1161.93,1159.88,1163.50,0.00,0.01,-0.03,0.05,233.15,0.10,0.00,50.049,>
M<2024/07/30 05:50:37,1164.26,1164.25,1162.38,1165.88,0.00,0.01,-0.04,0.07,233.09,-0.06,-0.00,49.939,>
M<2024/07/30 05:50:47,1166.44,1166.44,1164.75,1168.00,0.00,0.01,-0.05,0.05,233.18,0.09,0.00,49.996,>
M<2024/07/30 05:50:57,1168.61,1168.60,1166.88,1170.25,0.00,0.01,-0.03,0.05,233.25,0.07,0.00,49.988,>
M<2024/07/30 05:51:07,1170.76,1170.77,1169.00,1172.13,0.00,0.01,-0.02,0.05,233.03,0.04,0.00,49.963,>
M<2024/07/30 05:51:17,1172.94,1172.93,1171.25,1174.63,0.00,0.01,-0.04,0.05,232.96,0.06,0.00,49.981,>
M<2024/07/30 05:51:27,1175.17,1175.17,1173.38,1177.25,0.00,0.01,-0.09,0.05,232.88,-0.24,-0.00,49.947,>
M<2024/07/30 05:51:37,1177.29,1177.29,1175.63,1178.75,0.00,0.01,-0.08,0.05,233.43,0.10,0.00,49.963,>
M<2024/07/30 05:51:47,1179.43,1179.43,1177.75,1181.13,0.00,0.01,-0.03,0.05,233.22,-0.12,-0.00,49.931,>
M<2024/07/30 05:51:57,1181.55,1181.55,1179.88,1183.00,0.00,0.01,-0.05,0.05,233.11,0.29,0.00,49.980,>
M<2024/07/30 05:52:07,1183.66,1183.66,1181.88,1185.25,0.00,0.01,-0.03,0.08,232.90,0.42,0.00,50.055,>
M<2024/07/30 05:52:17,1185.89,1185.89,1184.13,1187.38,0.01,0.01,-0.05,0.09,232.97,-0.01,-0.00,50.058,>
M<2024/07/30 05:52:27,1188.01,1188.01,1186.25,1189.75,0.00,0.01,-0.03,0.09,232.70,0.04,0.00,49.964,>
M<2024/07/30 05:52:37,1190.14,1190.14,1188.38,1191.75,0.00,0.01,-0.03,0.05,232.55,-0.45,-0.00,50.061,>
M<2024/07/30 05:52:47,1192.25,1192.25,1190.50,1193.75,0.00,0.01,-0.02,0.05,232.45,-0.03,-0.00,49.937,>
M<2024/07/30 05:52:57,1194.36,1194.36,1192.50,1195.88,0.01,0.01,-0.03,0.05,232.50,0.22,0.00,49.953,>
M<2024/07/30 05:53:07,1196.60,1196.60,1194.75,1198.38,0.00,0.01,-0.03,0.06,232.52,0.16,0.00,49.965,>
M<2024/07/30 05:53:17,1198.74,1198.74,1196.88,1200.25,0.00,0.01,-0.03,0.05,232.48,0.29,0.00,49.965,>
