H<datetime,DIFF1_mean[mV],DIFF1_rms[mV],DIFF1_min[mV],DIFF1_max[mV],DIFF3_mean[mV],DIFF3_rms[mV],DIFF3_min[mV],DIFF3_max[mV],V2rms[V],P2real[W],PF2[],f2[Hz],notes>
M<2024/07/27 10:54:47,2003.78,2003.79,2001.63,2005.00,0.15,0.15,0.11,0.20,230.87,0.18,0.00,49.971,>
M<2024/07/27 10:54:57,2003.66,2003.67,2001.63,2004.88,0.15,0.15,0.07,0.21,230.98,-0.10,-0.00,50.064,>
M<2024/07/27 10:55:07,2003.51,2003.53,2001.25,2004.75,0.15,0.15,0.11,0.19,230.96,-0.11,-0.00,50.001,>
M<2024/07/27 10:55:17,2003.20,2003.22,2001.13,2004.50,0.15,0.15,0.07,0.20,231.05,-0.17,-0.00,49.990,>
M<2024/07/27 10:55:27,2003.36,2003.37,2001.50,2004.88,0.15,0.15,0.11,0.20,230.83,0.02,0.00,49.956,>
M<2024/07/27 10:55:37,2003.80,2003.81,2001.88,2005.00,0.15,0.15,0.06,0.20,230.73,0.29,0.00,49.960,>
M<2024/07/27 10:55:47,2004.17,2004.17,2002.13,2005.38,0.15,0.15,0.09,0.19,230.99,-0.03,-0.00,49.972,>
M<2024/07/27 10:55:57,2004.22,2004.23,2002.13,2005.38,0.15,0.15,0.10,0.23,231.21,0.18,0.00,49.980,>
M<2024/07/27 10:56:07,2004.10,2004.12,2002.13,2005.38,0.15,0.15,0.11,0.20,231.23,0.28,0.00,49.970,>
M<2024/07/27 10:56:17,2004.02,2004.04,2001.00,2005.38,0.15,0.15,0.09,0.23,231.28,0.21,0.00,49.977,>
M<2024/07/27 10:56:27,2004.01,2004.03,2002.25,2005.50,0.15,0.15,0.11,0.20,231.12,0.06,0.00,50.107,>
M<2024/07/27 10:56:37,2004.01,2004.03,2002.13,2005.25,0.15,0.15,0.11,0.20,231.06,-0.21,-0.00,49.961,>
M<2024/07/27 10:56:48,2004.16,2004.17,2002.38,2005.63,0.15,0.15,0.11,0.21,231.17,-0.20,-0.00,49.972,>
M<2024/07/27 10:56:58,2003.98,2003.99,2002.00,2005.25,0.15,0.15,0.11,0.19,231.66,0.11,0.00,49.956,>
M<2024/07/27 10:57:08,2003.31,2003.33,2001.25,2004.75,0.15,0.15,0.09,0.23,231.41,0.04,0.00,49.991,>
M<2024/07/27 10:57:18,2002.64,2002.65,2000.63,2004.00,0.15,0.15,0.11,0.19,231.42,-0.14,-0.00,49.963,>
M<2024/07/27 10:57:28,2002.39,2002.37,2000.50,2003.50,0.15,0.15,0.11,0.24,231.33,-0.12,-0.00,49.961,>
M<2024/07/27 10:57:39,2003.65,2003.65,2001.00,2005.88,0.15,0.15,0.10,0.23,231.31,-0.15,-0.00,50.071,>
M<2024/07/27 10:57:49,2005.14,2005.13,2003.00,2006.38,0.15,0.15,0.12,0.20,231.51,0.31,0.00,49.975,>
M<2024/07/27 10:57:59,2003.67,2003.69,2001.25,2005.88,0.15,0.15,0.07,0.20,231.52,0.24,0.00,49.938,>
M<2024/07/27 10:58:09,2002.68,2002.67,2000.25,2004.38,0.15,0.15,0.09,0.25,231.14,0.27,0.00,50.008,>
M<2024/07/27 10:58:19,2000.70,2000.70,1998.13,2002.75,0.15,0.15,0.10,0.25,231.25,-0.06,-0.00,50.070,>
M<2024/07/27 10:58:29,1999.79,1999.79,1997.88,2000.88,0.15,0.15,0.11,0.19,231.14,-0.01,-0.00,50.011,>
M<2024/07/27 10:58:39,2000.52,2000.50,1998.38,2002.38,0.15,0.15,0.11,0.19,230.92,0.04,0.00,49.995,>
M<2024/07/27 10:58:49,2002.68,2002.69,1999.88,2004.88,0.15,0.15,0.09,0.20,231.10,0.24,0.00,50.076,>
M<2024/07/27 10:58:59,2004.58,2004.58,2002.13,2006.50,0.15,0.15,0.10,0.21,231.04,0.17,0.00,49.969,>
M<2024/07/27 10:59:09,2005.85,2005.84,2003.38,2007.50,0.15,0.15,0.10,0.20,231.54,-0.13,-0.00,50.056,>
M<2024/07/27 10:59:19,2007.19,2007.20,2004.75,2008.75,0.16,0.16,0.09,0.19,231.58,0.12,0.00,49.978,>
M<2024/07/27 10:59:29,2008.33,2008.34,2005.63,2009.75,0.16,0.16,0.12,0.19,231.57,-0.17,-0.00,49.989,>
M<2024/07/27 10:59:39,2009.09,2009.08,2007.25,2010.38,0.16,0.16,0.10,0.20,231.99,0.11,0.00,49.968,>
M<2024/07/27 10:59:49,2009.35,2009.34,2007.50,2010.50,0.16,0.16,0.11,0.23,231.81,0.35,0.00,49.934,>
M<2024/07/27 10:59:59,2008.94,2008.95,2006.88,2010.25,0.16,0.16,0.12,0.23,231.80,0.14,0.00,49.965,>
M<2024/07/27 11:00:09,2008.04,2008.05,2005.88,2009.50,0.16,0.16,0.10,0.20,231.92,0.16,0.00,49.965,>
M<2024/07/27 11:00:19,2007.21,2007.20,2005.00,2008.88,0.16,0.16,0.11,0.23,231.98,0.32,0.00,49.996,>
M<2024/07/27 11:00:29,2006.38,2006.37,2003.88,2008.13,0.15,0.16,0.12,0.20,231.60,-0.10,-0.00,50.002,>
M<2024/07/27 11:00:40,2005.26,2005.25,2003.25,2007.00,0.15,0.15,0.12,0.20,231.59,0.27,0.00,49.994,>
M<2024/07/27 11:00:50,2004.35,2004.35,2002.13,2005.75,0.15,0.15,0.10,0.20,231.29,0.27,0.00,50.010,>
M<2024/07/27 11:01:00,2003.77,2003.78,2001.75,2005.13,0.15,0.15,0.12,0.20,230.94,0.35,0.00,50.019,>
M<2024/07/27 11:01:10,2003.56,2003.58,2001.25,2004.88,0.15,0.15,0.11,0.21,230.69,0.01,0.00,50.012,>
M<2024/07/27 11:01:20,2003.72,2003.72,2001.88,2005.00,0.15,0.15,0.12,0.20,230.48,0.13,0.00,50.004,>
M<2024/07/27 11:01:30,2004.05,2004.06,2001.75,2005.63,0.15,0.15,0.12,0.20,230.29,0.10,0.00,50.018,>
M<2024/07/27 11:01:40,2004.66,2004.66,2002.75,2006.13,0.15,0.15,0.08,0.19,229.90,-0.08,-0.00,50.015,>
M<2024/07/27 11:01:50,2005.31,2005.31,2003.38,2006.63,0.15,0.15,0.12,0.20,230.00,0.12,0.00,50.001,>
M<2024/07/27 11:02:00,2005.89,2005.88,2003.88,2007.38,0.15,0.15,0.12,0.20,229.92,0.14,0.00,50.013,>
M<2024/07/27 11:02:10,2006.36,2006.36,2004.38,2007.75,0.15,0.15,0.12,0.20,229.92,-0.02,-0.00,49.989,>
M<2024/07/27 11:02:20,2006.32,2006.31,2004.38,2007.75,0.15,0.15,0.09,0.20,229.80,0.03,0.00,50.118,>
M<2024/07/27 11:02:30,2005.58,2005.57,2003.63,2007.25,0.15,0.15,0.11,0.21,229.77,0.21,0.00,50.012,>
M<2024/07/27 11:02:40,2004.08,2004.09,2001.50,2005.88,0.15,0.15,0.07,0.19,229.82,0.01,0.00,50.124,>
M<2024/07/27 11:02:50,2002.05,2002.04,1999.38,2004.25,0.15,0.15,0.11,0.23,229.73,0.07,0.00,49.990,>
M<2024/07/27 11:03:00,1999.78,1999.78,1996.88,2002.00,0.15,0.15,0.10,0.23,230.10,0.27,0.00,49.998,>
M<2024/07/27 11:03:10,1997.19,1997.17,1994.25,1999.50,0.14,0.15,0.06,0.20,230.09,0.15,0.00,50.004,>
M<2024/07/27 11:03:20,1994.76,1994.76,1992.13,1996.75,0.14,0.14,0.10,0.19,230.14,-0.31,-0.00,49.968,>
M<2024/07/27 11:03:30,1992.52,1992.54,1990.13,1994.38,0.14,0.14,0.10,0.20,230.27,0.08,0.00,49.962,>
M<2024/07/27 11:03:40,1990.34,1990.33,1987.75,1992.25,0.14,0.14,0.07,0.18,230.38,-0.01,-0.00,49.993,>
M<2024/07/27 11:03:50,1988.64,1988.63,1986.38,1990.25,0.14,0.14,0.09,0.17,230.23,0.06,0.00,49.981,>
M<2024/07/27 11:04:00,1987.74,1987.74,1985.88,1989.00,0.14,0.14,0.09,0.17,230.13,0.01,0.00,50.105,>
M<2024/07/27 11:04:10,1987.42,1987.42,1985.50,1988.50,0.13,0.14,0.09,0.19,230.05,0.47,0.00,49.989,>
M<2024/07/27 11:04:20,1987.51,1987.52,1985.63,1989.00,0.13,0.13,0.06,0.17,230.06,0.28,0.00,49.978,>
M<2024/07/27 11:04:30,1987.63,1987.63,1985.88,1988.75,0.13,0.13,0.08,0.23,230.18,0.33,0.00,49.972,>
M<2024/07/27 11:04:40,1987.38,1987.39,1985.50,1988.50,0.13,0.13,0.10,0.18,230.00,-0.25,-0.00,49.962,>
M<2024/07/27 11:04:50,1986.93,1986.93,1985.00,1988.38,0.13,0.13,0.08,0.17,230.15,0.24,0.00,49.961,>
M<2024/07/27 11:05:00,1986.39,1986.41,1984.25,1987.75,0.13,0.13,0.09,0.17,230.22,0.15,0.00,49.979,>
M<2024/07/27 11:05:10,1985.58,1985.59,1983.50,1987.50,0.13,0.13,0.09,0.18,230.33,-0.13,-0.00,49.985,>
M<2024/07/27 11:05:20,1985.14,1985.16,1983.00,1986.38,0.13,0.13,0.09,0.19,230.20,0.15,0.00,49.998,>
M<2024/07/27 11:05:30,1984.55,1984.57,1982.75,1985.63,0.13,0.13,0.09,0.16,230.32,0.23,0.00,49.958,>
M<2024/07/27 11:05:40,1984.41,1984.40,1982.50,1985.63,0.13,0.13,0.08,0.16,230.50,0.00,0.00,49.997,>
M<2024/07/27 11:05:50,1983.79,1983.77,1981.25,1985.13,0.13,0.13,0.09,0.16,230.43,0.08,0.00,49.988,>
M<2024/07/27 11:06:00,1982.74,1982.73,1980.25,1984.50,0.13,0.13,0.09,0.17,230.72,-0.18,-0.00,50.008,>
M<2024/07/27 11:06:10,1981.80,1981.79,1979.63,1983.25,0.13,0.13,0.07,0.18,230.78,0.17,0.00,50.104,>
M<2024/07/27 11:06:20,1981.30,1981.29,1979.38,1983.00,0.13,0.13,0.07,0.21,230.78,0.17,0.00,50.020,>
M<2024/07/27 11:06:30,1980.93,1980.91,1979.00,1982.13,0.13,0.13,0.05,0.16,230.98,0.23,0.00,49.997,>
M<2024/07/27 11:06:40,1980.68,1980.68,1978.75,1982.13,0.13,0.13,0.09,0.16,231.05,0.03,0.00,50.001,>
M<2024/07/27 11:06:50,1980.47,1980.47,1978.50,1981.88,0.13,0.13,0.09,0.16,230.88,0.01,0.00,50.008,>
M<2024/07/27 11:07:00,1979.91,1979.90,1977.75,1981.50,0.12,0.13,0.09,0.16,230.63,0.03,0.00,50.021,>
M<2024/07/27 11:07:10,1979.46,1979.46,1977.25,1980.88,0.12,0.12,0.09,0.18,230.58,0.11,0.00,49.987,>
M<2024/07/27 11:07:20,1979.13,1979.15,1977.13,1980.63,0.12,0.12,0.09,0.16,230.54,0.14,0.00,49.960,>
M<2024/07/27 11:07:30,1979.13,1979.13,1977.00,1980.38,0.12,0.12,0.08,0.20,230.46,0.08,0.00,49.978,>
M<2024/07/27 11:07:40,1978.88,1978.89,1976.75,1980.38,0.12,0.12,0.05,0.16,230.50,0.03,0.00,50.010,>
M<2024/07/27 11:07:50,1977.53,1977.55,1973.25,1979.50,0.12,0.12,0.09,0.20,230.92,0.09,0.00,49.996,>
M<2024/07/27 11:08:00,1971.47,1971.45,1968.50,1974.75,0.12,0.12,0.08,0.16,231.24,0.27,0.00,49.971,>
M<2024/07/27 11:08:10,1970.76,1970.75,1968.63,1972.50,0.12,0.12,0.04,0.17,231.32,0.04,0.00,50.015,>
M<2024/07/27 11:08:20,1971.88,1971.86,1969.88,1973.25,0.12,0.12,0.07,0.20,230.98,0.17,0.00,49.997,>
M<2024/07/27 11:08:30,1972.65,1972.64,1970.50,1974.00,0.12,0.12,0.08,0.16,230.73,0.01,0.00,50.016,>
M<2024/07/27 11:08:40,1973.22,1973.21,1971.25,1974.63,0.12,0.12,0.08,0.17,230.76,0.39,0.00,50.094,>
M<2024/07/27 11:08:50,1973.94,1973.92,1972.00,1976.25,0.12,0.12,0.07,0.16,230.68,0.01,0.00,49.968,>
M<2024/07/27 11:09:00,1974.75,1974.74,1972.88,1976.25,0.12,0.12,0.07,0.16,230.70,0.01,0.00,50.015,>
M<2024/07/27 11:09:10,1975.71,1975.73,1973.75,1977.25,0.12,0.12,0.08,0.16,230.70,0.05,0.00,49.993,>
M<2024/07/27 11:09:20,1976.63,1976.64,1974.25,1978.13,0.12,0.12,0.02,0.16,230.93,-0.07,-0.00,49.974,>
M<2024/07/27 11:09:30,1977.71,1977.72,1974.75,1979.25,0.12,0.12,0.08,0.18,231.22,0.21,0.00,50.054,>
M<2024/07/27 11:09:41,1978.77,1978.78,1976.75,1980.38,0.12,0.12,0.09,0.16,230.99,0.16,0.00,50.086,>
M<2024/07/27 11:09:51,1979.99,1980.00,1977.50,1981.75,0.12,0.12,0.08,0.16,230.93,0.08,0.00,49.991,>
M<2024/07/27 11:10:01,1981.42,1981.40,1979.25,1983.00,0.12,0.12,0.08,0.16,230.98,-0.07,-0.00,49.958,>
M<2024/07/27 11:10:11,1982.52,1982.50,1980.25,1983.88,0.12,0.13,0.09,0.16,230.90,-0.03,-0.00,49.939,>
M<2024/07/27 11:10:21,1983.31,1983.29,1980.13,1984.63,0.12,0.13,0.09,0.17,230.94,-0.10,-0.00,49.968,>
M<2024/07/27 11:10:31,1983.77,1983.75,1981.75,1985.00,0.13,0.13,0.04,0.16,230.94,0.01,0.00,49.952,>
M<2024/07/27 11:10:41,1984.04,1984.02,1982.13,1985.13,0.13,0.13,0.09,0.17,230.77,0.05,0.00,49.958,>
M<2024/07/27 11:10:51,1984.33,1984.34,1982.50,1985.50,0.13,0.13,0.08,0.16,230.91,-0.13,-0.00,49.960,>
M<2024/07/27 11:11:01,1984.54,1984.57,1982.63,1985.75,0.13,0.13,0.07,0.21,231.04,0.23,0.00,49.969,>
M<2024/07/27 11:11:11,1984.47,1984.47,1982.50,1985.88,0.13,0.13,0.06,0.16,230.95,0.26,0.00,49.967,>
M<2024/07/27 11:11:21,1984.31,1984.31,1982.25,1985.75,0.13,0.13,0.05,0.18,231.17,0.24,0.00,49.978,>
M<2024/07/27 11:11:31,1985.43,1985.45,1983.00,1987.13,0.13,0.13,0.09,0.16,230.97,-0.34,-0.00,49.978,>
M<2024/07/27 11:11:41,1983.77,1983.75,1981.63,1985.13,0.13,0.13,0.09,0.16,230.98,-0.03,-0.00,49.984,>
M<2024/07/27 11:11:51,1984.55,1984.57,1982.00,1986.75,0.13,0.13,0.09,0.17,230.71,0.26,0.00,49.984,>
M<2024/07/27 11:12:01,1984.25,1984.23,1982.00,1986.50,0.13,0.13,0.09,0.20,230.68,-0.04,-0.00,49.998,>
M<2024/07/27 11:12:11,1983.97,1983.96,1981.88,1985.38,0.13,0.13,0.09,0.16,231.04,0.02,0.00,49.973,>
M<2024/07/27 11:12:21,1984.84,1984.86,1982.50,1986.38,0.13,0.13,0.03,0.18,230.91,-0.35,-0.00,50.007,>
M<2024/07/27 11:12:31,1985.65,1985.65,1983.63,1987.25,0.13,0.13,0.04,0.17,231.08,0.09,0.00,50.008,>
M<2024/07/27 11:12:41,1986.23,1986.23,1984.00,1987.88,0.13,0.13,0.09,0.18,230.95,-0.13,-0.00,49.954,>
M<2024/07/27 11:12:51,1987.00,1987.01,1984.88,1988.38,0.13,0.13,0.08,0.18,230.81,-0.04,-0.00,49.962,>
M<2024/07/27 11:13:01,1987.79,1987.80,1985.75,1989.13,0.13,0.13,0.00,0.20,230.85,0.16,0.00,50.009,>
M<2024/07/27 11:13:11,1988.38,1988.38,1986.25,1989.63,0.13,0.13,0.07,0.18,230.88,0.25,0.00,49.993,>
M<2024/07/27 11:13:21,1989.14,1989.13,1987.00,1990.50,0.13,0.14,0.09,0.17,230.53,0.10,0.00,49.976,>
M<2024/07/27 11:13:31,1990.22,1990.20,1988.13,1991.88,0.14,0.14,0.05,0.17,230.32,0.21,0.00,49.956,>
M<2024/07/27 11:13:41,1991.28,1991.26,1988.50,1992.50,0.14,0.14,0.09,0.23,230.63,0.16,0.00,49.959,>
M<2024/07/27 11:13:51,1992.47,1992.48,1989.63,1994.75,0.14,0.14,0.08,0.18,230.48,0.13,0.00,49.984,>
M<2024/07/27 11:14:01,1994.52,1994.52,1992.25,1996.13,0.14,0.14,0.09,0.21,230.53,-0.05,-0.00,49.951,>
M<2024/07/27 11:14:11,1993.43,1993.44,1990.38,1995.13,0.14,0.14,0.10,0.18,230.10,0.10,0.00,50.226,>
M<2024/07/27 11:14:21,1992.40,1992.42,1990.13,1994.38,0.14,0.14,0.08,0.18,230.00,-0.22,-0.00,49.992,>
M<2024/07/27 11:14:31,1991.71,1991.70,1989.50,1993.25,0.14,0.14,0.08,0.20,229.91,0.41,0.00,49.994,>
M<2024/07/27 11:14:41,1991.38,1991.39,1989.63,1992.63,0.14,0.14,0.10,0.18,229.94,-0.11,-0.00,49.947,>
M<2024/07/27 11:14:51,1991.71,1991.72,1989.88,1993.00,0.14,0.14,0.11,0.20,229.42,0.31,0.00,49.992,>
M<2024/07/27 11:15:01,1991.82,1991.83,1990.00,1992.88,0.14,0.14,0.09,0.22,228.27,-0.08,-0.00,50.037,>
M<2024/07/27 11:15:11,1991.47,1991.47,1989.38,1992.75,0.14,0.14,0.09,0.18,227.80,0.09,0.00,49.967,>
M<2024/07/27 11:15:21,1990.92,1990.90,1988.50,1992.13,0.14,0.14,0.11,0.18,227.90,-0.24,-0.00,49.980,>
M<2024/07/27 11:15:31,1990.28,1990.27,1988.38,1991.75,0.14,0.14,0.08,0.22,228.18,0.31,0.00,49.966,>
M<2024/07/27 11:15:42,1989.57,1989.56,1987.50,1990.88,0.14,0.14,0.10,0.23,228.46,0.06,0.00,49.967,>
M<2024/07/27 11:15:52,1988.73,1988.72,1986.63,1990.38,0.14,0.14,0.07,0.18,228.54,-0.16,-0.00,49.978,>
M<2024/07/27 11:16:02,1987.65,1987.66,1985.50,1989.38,0.14,0.14,0.08,0.24,230.44,0.22,0.00,50.170,>
M<2024/07/27 11:16:12,1986.65,1986.66,1984.25,1988.25,0.14,0.14,0.10,0.20,230.55,0.37,0.00,49.970,>
M<2024/07/27 11:16:22,1985.85,1985.86,1983.63,1987.50,0.14,0.14,0.10,0.18,230.74,-0.13,-0.00,49.984,>
M<2024/07/27 11:16:33,1985.17,1985.20,1983.13,1986.63,0.14,0.14,0.10,0.20,230.75,0.25,0.00,49.971,>
M<2024/07/27 11:16:43,1984.66,1984.68,1982.75,1985.88,0.14,0.14,0.10,0.18,230.82,-0.00,-0.00,49.992,>
M<2024/07/27 11:16:53,1984.20,1984.18,1982.25,1985.63,0.14,0.14,0.09,0.19,230.65,-0.01,-0.00,49.996,>
M<2024/07/27 11:17:03,1984.08,1984.08,1982.13,1985.38,0.14,0.14,0.10,0.20,230.74,-0.21,-0.00,50.020,>
M<2024/07/27 11:17:13,1984.28,1984.27,1981.25,1986.00,0.14,0.14,0.10,0.23,230.86,0.08,0.00,49.971,>
M<2024/07/27 11:17:23,1981.34,1981.34,1978.25,1983.88,0.14,0.14,0.09,0.18,230.82,-0.11,-0.00,49.976,>
M<2024/07/27 11:17:33,1979.56,1979.57,1977.25,1981.25,0.14,0.14,0.10,0.20,230.62,0.03,0.00,49.976,>
M<2024/07/27 11:17:43,1978.49,1978.50,1976.50,1979.75,0.14,0.14,0.05,0.18,230.58,0.13,0.00,49.944,>
M<2024/07/27 11:17:53,1979.01,1979.01,1976.00,1981.00,0.14,0.14,0.09,0.17,230.07,-0.27,-0.00,50.086,>
M<2024/07/27 11:18:03,1975.86,1975.87,1973.38,1978.25,0.14,0.14,0.09,0.18,229.68,0.28,0.00,49.961,>
M<2024/07/27 11:18:13,1977.97,1977.98,1974.13,1980.13,0.14,0.14,0.09,0.20,229.66,0.02,0.00,49.979,>
M<2024/07/27 11:18:23,1975.96,1975.98,1973.75,1977.75,0.14,0.14,0.10,0.18,229.89,-0.22,-0.00,49.946,>
M<2024/07/27 11:18:33,1974.78,1974.76,1971.88,1977.00,0.14,0.14,0.10,0.18,229.80,-0.04,-0.00,49.972,>
M<2024/07/27 11:18:43,1973.79,1973.78,1970.50,1975.75,0.14,0.14,0.07,0.17,229.65,-0.15,-0.00,49.976,>
M<2024/07/27 11:18:53,1970.20,1970.20,1967.75,1972.63,0.13,0.14,0.09,0.18,229.86,-0.02,-0.00,50.010,>
M<2024/07/27 11:19:03,1968.89,1968.89,1966.63,1970.75,0.13,0.13,0.08,0.18,229.88,0.16,0.00,49.985,>
M<2024/07/27 11:19:13,1968.53,1968.52,1965.88,1971.13,0.13,0.13,0.06,0.17,229.76,-0.08,-0.00,49.975,>
M<2024/07/27 11:19:23,1968.45,1968.45,1966.00,1970.50,0.13,0.13,0.07,0.17,229.71,0.16,0.00,49.993,>
M<2024/07/27 11:19:34,1968.76,1968.76,1966.50,1970.25,0.13,0.14,0.04,0.19,229.61,0.23,0.00,49.978,>
M<2024/07/27 11:19:44,1967.36,1967.36,1964.88,1969.00,0.13,0.14,0.07,0.18,229.03,-0.31,-0.00,50.009,>
M<2024/07/27 11:19:54,1965.82,1965.83,1963.13,1967.63,0.13,0.13,0.09,0.16,229.33,0.03,0.00,50.112,>
M<2024/07/27 11:20:04,1964.41,1964.43,1962.00,1966.25,0.13,0.13,0.07,0.17,229.54,0.17,0.00,50.014,>
M<2024/07/27 11:20:14,1962.90,1962.91,1960.50,1964.63,0.13,0.13,0.08,0.21,229.40,0.22,0.00,49.954,>
M<2024/07/27 11:20:25,1961.46,1961.48,1959.13,1963.00,0.13,0.13,0.09,0.16,229.25,-0.04,-0.00,49.977,>
M<2024/07/27 11:20:35,1959.83,1959.84,1956.88,1961.75,0.13,0.13,0.08,0.16,229.23,0.23,0.00,49.979,>
M<2024/07/27 11:20:45,1953.74,1953.76,1950.00,1959.13,0.13,0.13,0.04,0.17,229.44,-0.09,-0.00,50.018,>
M<2024/07/27 11:20:55,1948.44,1948.47,1945.63,1951.88,0.12,0.12,0.08,0.21,229.72,-0.32,-0.00,49.994,>
M<2024/07/27 11:21:05,1951.03,1951.06,1945.63,1957.25,0.12,0.12,0.02,0.16,229.74,0.01,0.00,50.011,>
M<2024/07/27 11:21:15,1953.66,1953.69,1950.13,1956.88,0.13,0.13,0.04,0.19,229.92,0.25,0.00,49.971,>
M<2024/07/27 11:21:25,1954.39,1954.41,1952.13,1956.00,0.13,0.13,0.08,0.20,229.83,-0.02,-0.00,49.953,>
M<2024/07/27 11:21:35,1953.70,1953.73,1950.13,1955.25,0.12,0.13,0.09,0.17,229.96,0.03,0.00,49.981,>
M<2024/07/27 11:21:45,1942.83,1942.85,1938.00,1951.25,0.12,0.12,0.09,0.17,229.82,-0.12,-0.00,49.987,>
M<2024/07/27 11:21:55,1939.18,1939.19,1937.00,1941.00,0.12,0.12,0.08,0.16,229.84,0.23,0.00,49.980,>
M<2024/07/27 11:22:05,1938.52,1938.52,1936.75,1939.75,0.11,0.12,0.08,0.16,229.53,0.02,0.00,50.023,>
M<2024/07/27 11:22:15,1938.36,1938.36,1936.50,1939.50,0.12,0.12,0.08,0.16,229.57,0.13,0.00,49.992,>
M<2024/07/27 11:22:25,1938.76,1938.76,1935.88,1940.38,0.11,0.12,0.05,0.15,230.10,0.27,0.00,49.996,>
M<2024/07/27 11:22:35,1940.84,1940.86,1937.88,1944.00,0.12,0.12,0.07,0.18,230.05,0.21,0.00,49.984,>
M<2024/07/27 11:22:45,1942.01,1942.01,1939.00,1943.88,0.12,0.12,0.05,0.16,230.27,0.00,0.00,49.961,>
M<2024/07/27 11:22:55,1940.72,1940.74,1937.75,1944.00,0.12,0.12,0.08,0.16,230.62,0.08,0.00,49.948,>
M<2024/07/27 11:23:05,1948.39,1948.42,1942.50,1952.25,0.12,0.12,0.06,0.20,230.87,-0.14,-0.00,49.998,>
M<2024/07/27 11:23:15,1949.37,1949.40,1945.88,1952.13,0.12,0.12,0.09,0.16,230.99,0.07,0.00,49.985,>
M<2024/07/27 11:23:25,1948.32,1948.34,1946.00,1949.75,0.12,0.12,0.08,0.16,230.72,0.18,0.00,50.011,>
M<2024/07/27 11:23:35,1950.75,1950.78,1947.13,1952.38,0.12,0.12,0.05,0.16,230.85,0.21,0.00,49.989,>
M<2024/07/27 11:23:45,1950.76,1950.78,1948.50,1952.13,0.12,0.12,0.09,0.16,230.58,0.06,0.00,50.004,>
M<2024/07/27 11:23:55,1950.00,1950.03,1947.88,1951.50,0.12,0.12,0.08,0.16,230.45,0.20,0.00,50.066,>
M<2024/07/27 11:24:05,1949.31,1949.34,1947.25,1950.75,0.12,0.12,0.08,0.16,230.70,0.04,0.00,49.990,>
M<2024/07/27 11:24:15,1948.59,1948.61,1946.50,1949.88,0.12,0.12,0.04,0.17,230.46,-0.11,-0.00,49.999,>
M<2024/07/27 11:24:25,1947.28,1947.30,1945.25,1949.13,0.12,0.12,0.06,0.16,230.97,0.02,0.00,50.018,>
M<2024/07/27 11:24:35,1944.42,1944.43,1941.38,1947.75,0.12,0.12,0.05,0.16,230.99,0.05,0.00,49.961,>
M<2024/07/27 11:24:45,1942.65,1942.67,1940.25,1944.75,0.12,0.12,0.08,0.20,231.06,0.09,0.00,49.985,>
M<2024/07/27 11:24:55,1940.31,1940.31,1936.38,1944.63,0.12,0.12,0.07,0.16,230.93,-0.05,-0.00,49.969,>
M<2024/07/27 11:25:05,1937.10,1937.10,1934.63,1939.63,0.11,0.11,0.07,0.18,230.69,-0.08,-0.00,49.968,>
M<2024/07/27 11:25:15,1937.66,1937.65,1931.00,1940.63,0.11,0.12,0.08,0.19,230.72,-0.19,-0.00,49.941,>
M<2024/07/27 11:25:25,1927.88,1927.90,1925.00,1931.50,0.11,0.11,0.02,0.15,230.42,0.21,0.00,49.977,>
M<2024/07/27 11:25:35,1928.89,1928.92,1926.25,1930.88,0.11,0.11,0.07,0.15,230.45,0.13,0.00,49.954,>
M<2024/07/27 11:25:45,1923.81,1923.80,1921.63,1927.63,0.11,0.11,0.05,0.15,230.65,0.08,0.00,50.009,>
M<2024/07/27 11:25:55,1923.43,1923.42,1921.38,1924.88,0.10,0.11,0.06,0.14,230.90,-0.02,-0.00,49.965,>
M<2024/07/27 11:26:05,1924.24,1924.22,1921.75,1925.75,0.10,0.10,0.06,0.15,230.84,0.08,0.00,50.065,>
M<2024/07/27 11:26:15,1925.26,1925.26,1923.00,1926.75,0.10,0.10,0.05,0.14,230.67,-0.20,-0.00,49.980,>
M<2024/07/27 11:26:25,1926.35,1926.36,1924.38,1927.75,0.10,0.10,0.06,0.14,230.62,0.27,0.00,49.973,>
M<2024/07/27 11:26:35,1927.89,1927.90,1925.50,1929.75,0.10,0.11,0.06,0.14,230.78,-0.32,-0.00,49.946,>
M<2024/07/27 11:26:45,1930.02,1930.03,1927.25,1932.00,0.10,0.11,0.05,0.14,230.32,-0.22,-0.00,49.975,>
M<2024/07/27 11:26:55,1932.54,1932.53,1929.75,1934.88,0.11,0.11,0.03,0.14,230.40,-0.09,-0.00,49.982,>
M<2024/07/27 11:27:05,1935.34,1935.33,1932.13,1937.50,0.11,0.11,0.07,0.20,230.64,0.22,0.00,49.968,>
M<2024/07/27 11:27:15,1937.73,1937.73,1935.13,1939.63,0.11,0.11,0.04,0.16,230.72,-0.12,-0.00,49.948,>
M<2024/07/27 11:27:25,1939.38,1939.39,1937.13,1940.88,0.11,0.11,0.07,0.14,231.01,0.06,0.00,49.974,>
M<2024/07/27 11:27:35,1940.14,1940.15,1938.13,1941.38,0.11,0.11,0.06,0.15,230.93,0.18,0.00,50.002,>
M<2024/07/27 11:27:45,1940.39,1940.40,1938.38,1941.63,0.11,0.11,0.08,0.15,230.60,0.24,0.00,49.988,>
M<2024/07/27 11:27:55,1942.08,1942.10,1939.13,1944.00,0.11,0.11,0.06,0.16,230.59,-0.02,-0.00,49.968,>
