H<datetime,DIFF1_mean[mV],DIFF1_rms[mV],DIFF1_min[mV],DIFF1_max[mV],DIFF3_mean[mV],DIFF3_rms[mV],DIFF3_min[mV],DIFF3_max[mV],V2rms[V],P2real[W],PF2[],f2[Hz],notes>
M<2024/07/28 14:53:44,2175.73,2175.74,2162.62,2184.87,1.33,1.33,1.28,1.41,232.81,0.23,0.00,49.968,>
M<2024/07/28 14:53:54,2172.62,2172.63,2163.62,2185.12,1.31,1.31,1.22,1.41,232.95,-0.04,-0.00,49.999,>
M<2024/07/28 14:54:04,2160.93,2161.01,2123.62,2183.75,1.25,1.25,1.09,1.34,232.55,0.38,0.00,50.012,>
M<2024/07/28 14:54:14,2121.14,2121.26,2093.25,2155.50,0.99,1.00,0.80,1.13,232.67,0.05,0.00,50.087,>
M<2024/07/28 14:54:24,2145.82,2145.98,2095.87,2186.12,0.92,0.93,0.77,1.18,232.73,-0.13,-0.00,49.966,>
M<2024/07/28 14:54:34,2184.92,2184.92,2182.75,2186.50,1.31,1.31,1.16,1.41,232.69,0.07,0.00,49.946,>
M<2024/07/28 14:54:44,2185.24,2185.24,2183.25,2187.25,1.39,1.39,1.34,1.44,232.69,0.22,0.00,49.942,>
M<2024/07/28 14:54:54,2185.33,2185.32,2183.25,2187.37,1.41,1.41,1.36,1.45,232.81,0.08,0.00,49.944,>
M<2024/07/28 14:55:04,2185.22,2185.22,2183.37,2186.50,1.41,1.41,1.37,1.46,232.67,0.34,0.00,50.163,>
M<2024/07/28 14:55:14,2185.26,2185.25,2183.37,2186.62,1.42,1.42,1.36,1.47,232.64,-0.19,-0.00,49.944,>
M<2024/07/28 14:55:24,2186.01,2186.01,2183.37,2188.12,1.43,1.43,1.38,1.48,232.36,0.23,0.00,50.023,>
M<2024/07/28 14:55:34,2154.63,2155.21,2044.50,2189.50,1.39,1.39,1.07,1.49,232.43,0.50,0.00,50.062,>
M<2024/07/28 14:55:44,1977.81,1978.57,1931.38,2081.50,0.61,0.65,0.30,1.02,232.42,0.34,0.00,50.059,>
M<2024/07/28 14:55:54,1929.78,1929.80,1927.38,1932.63,0.27,0.27,0.21,0.34,232.41,0.22,0.00,49.906,>
M<2024/07/28 14:56:04,1934.27,1934.27,1929.00,1939.13,0.24,0.24,0.16,0.28,232.39,0.13,0.00,49.965,>
M<2024/07/28 14:56:14,1943.31,1943.34,1937.38,1949.63,0.24,0.24,0.20,0.28,232.68,0.22,0.00,49.949,>
M<2024/07/28 14:56:24,1947.89,1947.92,1944.75,1950.38,0.25,0.25,0.21,0.28,232.49,-0.03,-0.00,49.991,>
M<2024/07/28 14:56:34,1944.98,1944.99,1943.00,1946.63,0.24,0.24,0.20,0.29,232.76,-0.20,-0.00,49.982,>
M<2024/07/28 14:56:44,1947.35,1947.37,1943.25,1953.75,0.24,0.24,0.19,0.28,232.56,-0.12,-0.00,49.966,>
M<2024/07/28 14:56:54,1971.68,1971.72,1952.13,1991.00,0.26,0.26,0.20,0.30,232.35,-0.07,-0.00,50.050,>
M<2024/07/28 14:57:04,1973.27,1973.26,1967.75,1987.25,0.27,0.27,0.23,0.31,232.50,0.16,0.00,50.035,>
M<2024/07/28 14:57:14,1995.05,1995.41,1953.38,2056.00,0.32,0.32,0.25,0.42,232.35,-0.02,-0.00,49.933,>
M<2024/07/28 14:57:24,1941.34,1941.34,1931.38,1952.75,0.24,0.24,0.19,0.32,232.50,0.14,0.00,49.956,>
M<2024/07/28 14:57:34,1928.41,1928.41,1923.13,1933.50,0.21,0.21,0.16,0.28,232.23,-0.15,-0.00,49.956,>
M<2024/07/28 14:57:44,1921.41,1921.42,1917.75,1925.25,0.19,0.19,0.13,0.24,232.66,-0.09,-0.00,49.944,>
M<2024/07/28 14:57:54,1916.56,1916.53,1913.25,1919.88,0.18,0.18,0.13,0.27,233.38,0.21,0.00,49.972,>
M<2024/07/28 14:58:04,1914.03,1914.04,1911.00,1916.25,0.18,0.18,0.13,0.25,233.58,0.12,0.00,49.947,>
M<2024/07/28 14:58:14,1910.49,1910.47,1907.00,1913.38,0.17,0.17,0.13,0.21,233.64,0.38,0.00,49.955,>
M<2024/07/28 14:58:24,1906.55,1906.55,1903.25,1909.13,0.17,0.17,0.13,0.24,233.41,0.32,0.00,49.955,>
M<2024/07/28 14:58:34,1903.57,1903.59,1901.50,1905.50,0.16,0.16,0.12,0.20,233.66,-0.17,-0.00,49.996,>
M<2024/07/28 14:58:44,1901.72,1901.72,1899.38,1903.38,0.16,0.16,0.12,0.20,233.33,0.23,0.00,50.022,>
M<2024/07/28 14:58:54,1900.83,1900.82,1898.00,1902.00,0.15,0.15,0.05,0.25,233.13,-0.02,-0.00,49.965,>
M<2024/07/28 14:59:04,1902.14,1902.16,1899.50,1904.13,0.15,0.15,0.05,0.19,233.34,0.14,0.00,49.960,>
M<2024/07/28 14:59:14,1905.16,1905.16,1902.13,1907.88,0.15,0.15,0.11,0.24,233.70,-0.02,-0.00,49.953,>
M<2024/07/28 14:59:24,1908.66,1908.65,1906.00,1911.00,0.15,0.15,0.11,0.23,233.54,0.13,0.00,50.012,>
M<2024/07/28 14:59:34,1910.79,1910.78,1908.13,1912.50,0.15,0.15,0.11,0.23,233.80,0.10,0.00,50.009,>
M<2024/07/28 14:59:44,1912.09,1912.09,1909.75,1914.00,0.15,0.15,0.12,0.20,233.87,0.03,0.00,49.961,>
M<2024/07/28 14:59:54,1913.54,1913.56,1910.88,1915.63,0.15,0.15,0.12,0.21,233.97,0.06,0.00,49.992,>
M<2024/07/28 15:00:04,1916.06,1916.05,1913.00,1918.13,0.15,0.15,0.12,0.22,233.60,0.27,0.00,49.976,>
M<2024/07/28 15:00:14,1917.92,1917.92,1916.13,1919.13,0.15,0.16,0.12,0.25,233.49,-0.04,-0.00,49.994,>
M<2024/07/28 15:00:24,1918.38,1918.38,1916.25,1919.63,0.15,0.15,0.12,0.23,233.81,-0.00,-0.00,49.966,>
M<2024/07/28 15:00:34,1917.18,1917.16,1914.38,1919.38,0.15,0.15,0.09,0.20,234.12,0.01,0.00,49.997,>
M<2024/07/28 15:00:44,1914.60,1914.62,1912.13,1916.63,0.15,0.15,0.05,0.19,234.30,0.24,0.00,49.955,>
M<2024/07/28 15:00:54,1914.22,1914.23,1912.13,1915.88,0.15,0.15,0.05,0.20,234.37,0.04,0.00,49.975,>
M<2024/07/28 15:01:04,1916.40,1916.39,1914.00,1918.88,0.15,0.15,0.11,0.18,234.83,-0.33,-0.00,49.991,>
M<2024/07/28 15:01:14,1919.39,1919.40,1916.63,1921.38,0.15,0.15,0.11,0.19,234.77,0.06,0.00,49.936,>
M<2024/07/28 15:01:25,1922.85,1922.84,1919.50,1926.25,0.15,0.15,0.10,0.23,235.03,0.17,0.00,50.020,>
M<2024/07/28 15:01:35,1928.22,1928.24,1923.88,1932.25,0.15,0.15,0.12,0.20,234.24,-0.00,-0.00,49.994,>
M<2024/07/28 15:01:45,1935.52,1935.52,1930.88,1940.13,0.15,0.16,0.12,0.20,234.13,-0.19,-0.00,50.009,>
M<2024/07/28 15:01:55,1943.76,1943.78,1938.38,1948.88,0.16,0.16,0.09,0.23,234.18,0.14,0.00,49.952,>
M<2024/07/28 15:02:05,1955.63,1955.66,1947.50,1964.13,0.17,0.17,0.13,0.23,234.12,0.27,0.00,49.984,>
M<2024/07/28 15:02:15,2007.41,2008.52,1963.25,2182.87,0.20,0.20,0.14,0.34,234.41,0.04,0.00,50.003,>
M<2024/07/28 15:02:25,2245.75,2245.79,2212.75,2254.62,0.96,1.00,0.41,1.33,234.51,-0.23,-0.00,50.106,>
M<2024/07/28 15:02:35,2250.43,2250.43,2247.75,2253.12,1.39,1.39,1.30,1.49,234.75,0.25,0.00,50.003,>
M<2024/07/28 15:02:45,2247.64,2247.64,2243.75,2250.37,1.43,1.43,1.37,1.47,234.87,-0.03,-0.00,49.994,>
M<2024/07/28 15:02:55,2238.11,2238.14,2212.62,2246.50,1.37,1.37,1.27,1.45,234.76,-0.13,-0.00,50.001,>
M<2024/07/28 15:03:05,2243.04,2243.03,2239.50,2245.75,1.42,1.42,1.36,1.52,234.43,0.17,0.00,50.016,>
M<2024/07/28 15:03:15,2238.91,2238.91,2235.50,2241.87,1.42,1.42,1.37,1.46,234.47,0.24,0.00,50.001,>
M<2024/07/28 15:03:25,2235.27,2235.27,2232.37,2237.50,1.40,1.40,1.36,1.45,234.57,0.06,0.00,49.988,>
M<2024/07/28 15:03:35,2232.75,2232.75,2230.00,2235.00,1.39,1.39,1.35,1.43,234.57,-0.04,-0.00,49.990,>
M<2024/07/28 15:03:45,2230.71,2230.71,2227.87,2233.00,1.39,1.39,1.35,1.43,234.55,0.04,0.00,50.023,>
M<2024/07/28 15:03:55,2228.60,2228.60,2226.12,2230.62,1.38,1.38,1.34,1.42,234.74,0.24,0.00,50.089,>
M<2024/07/28 15:04:05,2227.31,2227.30,2224.62,2229.00,1.39,1.39,1.33,1.45,234.53,-0.20,-0.00,50.242,>
M<2024/07/28 15:04:15,2225.49,2225.49,2222.62,2227.75,1.39,1.39,1.32,1.44,234.43,0.10,0.00,50.072,>
M<2024/07/28 15:04:25,2223.96,2223.96,2221.75,2225.37,1.38,1.38,1.32,1.43,234.48,-0.00,-0.00,49.988,>
M<2024/07/28 15:04:35,2223.55,2223.55,2221.50,2224.75,1.39,1.39,1.32,1.45,234.53,-0.03,-0.00,49.990,>
M<2024/07/28 15:04:45,2221.86,2221.86,2215.25,2224.62,1.40,1.40,1.32,1.46,234.30,0.06,0.00,49.988,>
M<2024/07/28 15:04:55,2217.77,2217.77,2208.75,2221.50,1.37,1.37,1.30,1.41,234.36,0.01,0.00,50.019,>
M<2024/07/28 15:05:05,2217.53,2217.53,2214.37,2219.62,1.38,1.38,1.30,1.48,234.20,-0.04,-0.00,50.003,>
M<2024/07/28 15:05:15,2215.80,2215.80,2213.37,2217.62,1.37,1.37,1.28,1.42,234.49,0.26,0.00,49.984,>
M<2024/07/28 15:05:25,2214.63,2214.63,2212.50,2216.00,1.37,1.37,1.32,1.41,234.32,0.26,0.00,49.951,>
M<2024/07/28 15:05:35,2213.81,2213.81,2211.62,2215.25,1.37,1.37,1.30,1.41,233.87,0.19,0.00,50.127,>
M<2024/07/28 15:05:45,2212.91,2212.91,2210.62,2214.62,1.37,1.37,1.28,1.41,233.98,0.03,0.00,49.957,>
M<2024/07/28 15:05:55,2211.94,2211.94,2209.37,2213.75,1.37,1.37,1.33,1.41,233.98,-0.02,-0.00,49.968,>
M<2024/07/28 15:06:05,2210.83,2210.83,2208.50,2212.37,1.38,1.38,1.33,1.45,234.00,0.00,0.00,50.019,>
M<2024/07/28 15:06:15,2209.54,2209.54,2207.00,2211.12,1.37,1.37,1.29,1.47,233.81,0.04,0.00,49.981,>
M<2024/07/28 15:06:25,2208.65,2208.64,2206.37,2210.25,1.37,1.37,1.29,1.42,233.63,0.00,0.00,49.943,>
M<2024/07/28 15:06:35,2207.72,2207.72,2205.62,2209.25,1.37,1.37,1.30,1.41,233.56,0.08,0.00,49.985,>
M<2024/07/28 15:06:45,2207.21,2207.21,2205.00,2208.75,1.37,1.37,1.34,1.42,233.34,-0.04,-0.00,50.080,>
M<2024/07/28 15:06:55,2194.05,2194.18,2127.75,2209.75,1.36,1.36,1.18,1.43,233.38,0.20,0.00,50.068,>
M<2024/07/28 15:07:05,2121.80,2123.28,1981.25,2198.12,1.04,1.05,0.73,1.17,233.30,0.02,0.00,49.995,>
M<2024/07/28 15:07:15,1968.25,1968.67,1912.63,2029.75,0.43,0.44,0.23,0.69,233.42,0.17,0.00,49.999,>
M<2024/07/28 15:07:25,1899.19,1899.20,1889.25,1911.13,0.20,0.20,0.13,0.28,233.51,0.02,0.00,49.970,>
M<2024/07/28 15:07:35,1887.08,1887.06,1884.63,1889.25,0.16,0.16,0.10,0.20,233.34,0.10,0.00,49.973,>
M<2024/07/28 15:07:45,1892.40,1892.41,1887.50,1897.88,0.15,0.15,0.11,0.24,233.45,0.41,0.00,49.983,>
M<2024/07/28 15:07:55,1895.25,1895.24,1892.63,1896.50,0.15,0.15,0.06,0.23,233.47,0.23,0.00,49.990,>
M<2024/07/28 15:08:05,1891.51,1891.51,1885.38,1895.88,0.15,0.15,0.09,0.20,233.26,0.24,0.00,49.981,>
M<2024/07/28 15:08:16,1879.71,1879.72,1873.25,1886.88,0.14,0.14,0.07,0.23,233.42,0.37,0.00,49.985,>
M<2024/07/28 15:08:26,1871.21,1871.22,1867.50,1874.75,0.13,0.13,0.09,0.17,233.17,0.24,0.00,49.957,>
M<2024/07/28 15:08:36,1868.57,1868.56,1866.63,1870.38,0.12,0.12,0.03,0.19,233.16,0.15,0.00,50.099,>
M<2024/07/28 15:08:46,1871.46,1871.46,1868.38,1874.38,0.12,0.12,0.08,0.18,233.33,0.06,0.00,50.009,>
M<2024/07/28 15:08:56,1878.09,1878.10,1872.88,1883.63,0.12,0.12,0.08,0.16,233.09,0.20,0.00,49.977,>
M<2024/07/28 15:09:06,1889.36,1889.37,1882.13,1896.75,0.13,0.13,0.09,0.18,233.09,0.06,0.00,49.974,>
M<2024/07/28 15:09:16,1905.17,1905.18,1896.00,1914.88,0.14,0.14,0.06,0.18,233.20,0.16,0.00,49.975,>
M<2024/07/28 15:09:26,1928.99,1929.01,1914.88,1943.63,0.15,0.15,0.10,0.20,233.09,-0.08,-0.00,49.960,>
M<2024/07/28 15:09:36,1960.79,1960.83,1944.50,1991.63,0.18,0.18,0.13,0.23,233.09,0.09,0.00,49.986,>
M<2024/07/28 15:09:46,2189.95,2191.37,2012.75,2240.12,0.72,0.81,0.18,1.27,233.10,-0.07,-0.00,50.092,>
M<2024/07/28 15:09:56,2230.11,2230.11,2218.00,2238.50,1.31,1.31,1.22,1.37,233.19,-0.04,-0.00,50.097,>
M<2024/07/28 15:10:06,2148.68,2150.33,2010.25,2233.75,1.16,1.19,0.68,1.41,233.07,0.00,0.00,50.003,>
M<2024/07/28 15:10:16,2038.43,2038.63,2006.75,2081.62,0.43,0.44,0.33,0.66,232.41,0.04,0.00,49.990,>
M<2024/07/28 15:10:26,2056.34,2056.44,2031.38,2089.00,0.39,0.40,0.32,0.45,232.43,-0.14,-0.00,50.006,>
M<2024/07/28 15:10:36,2060.93,2061.11,2012.13,2106.25,0.38,0.38,0.30,0.45,232.56,-0.00,-0.00,50.099,>
M<2024/07/28 15:10:46,1996.34,1996.34,1986.88,2009.63,0.28,0.29,0.21,0.38,232.23,-0.15,-0.00,49.997,>
M<2024/07/28 15:10:56,2052.04,2053.39,1985.88,2185.00,0.29,0.30,0.20,0.51,232.37,0.13,0.00,50.050,>
M<2024/07/28 15:11:06,2233.02,2233.06,2197.62,2240.37,1.05,1.08,0.55,1.38,232.11,0.16,0.00,49.956,>
M<2024/07/28 15:11:16,2237.18,2237.19,2234.12,2239.25,1.39,1.39,1.30,1.45,232.72,0.04,0.00,49.980,>
M<2024/07/28 15:11:26,2234.60,2234.60,2232.12,2237.25,1.41,1.41,1.35,1.45,233.23,-0.03,-0.00,49.963,>
M<2024/07/28 15:11:36,2234.08,2234.07,2232.12,2236.12,1.42,1.42,1.38,1.48,233.35,0.02,0.00,49.957,>
M<2024/07/28 15:11:46,2168.67,2169.05,2123.00,2235.62,1.17,1.19,0.82,1.48,233.32,0.19,0.00,49.993,>
M<2024/07/28 15:11:56,2168.95,2169.10,2110.12,2201.87,0.90,0.90,0.82,0.99,233.29,0.19,0.00,50.020,>
M<2024/07/28 15:12:06,2081.87,2082.14,2022.00,2139.37,0.61,0.62,0.46,0.84,233.22,-0.15,-0.00,50.020,>
M<2024/07/28 15:12:16,2007.81,2007.81,1999.25,2020.38,0.35,0.36,0.27,0.48,233.02,-0.02,-0.00,50.002,>
M<2024/07/28 15:12:26,1999.47,1999.48,1996.63,2003.88,0.27,0.27,0.20,0.32,233.10,0.01,0.00,49.978,>
M<2024/07/28 15:12:36,2069.57,2069.86,2006.88,2120.25,0.34,0.35,0.23,0.48,232.98,0.05,0.00,49.970,>
M<2024/07/28 15:12:46,2179.29,2180.07,2078.25,2232.37,0.75,0.80,0.44,1.18,233.30,0.28,0.00,49.991,>
M<2024/07/28 15:12:56,2212.58,2212.73,2153.75,2237.00,1.22,1.22,1.05,1.38,233.30,0.13,0.00,49.988,>
M<2024/07/28 15:13:06,2143.46,2144.01,2077.75,2223.00,0.85,0.86,0.68,1.15,232.99,0.13,0.00,49.992,>
M<2024/07/28 15:13:16,2212.24,2212.31,2180.87,2233.75,1.18,1.18,0.98,1.30,233.29,0.04,0.00,49.963,>
M<2024/07/28 15:13:26,2191.55,2191.57,2172.50,2211.87,1.08,1.08,0.97,1.16,233.19,0.05,0.00,49.978,>
M<2024/07/28 15:13:36,2191.39,2191.47,2162.00,2223.12,1.01,1.01,0.91,1.16,233.31,0.23,0.00,49.973,>
M<2024/07/28 15:13:46,2187.01,2187.10,2160.87,2221.62,1.02,1.03,0.92,1.16,233.05,-0.07,-0.00,49.986,>
M<2024/07/28 15:13:56,2112.91,2113.74,2058.37,2224.12,0.91,0.93,0.55,1.23,232.60,-0.06,-0.00,49.982,>
M<2024/07/28 15:14:06,2045.40,2045.43,2031.13,2064.62,0.44,0.44,0.33,0.58,231.94,0.02,0.00,50.002,>
M<2024/07/28 15:14:16,2062.37,2062.44,2043.25,2110.00,0.39,0.39,0.34,0.44,231.87,0.42,0.00,49.944,>
M<2024/07/28 15:14:26,2182.57,2182.67,2134.75,2203.37,0.81,0.83,0.41,1.02,231.90,0.19,0.00,50.019,>
M<2024/07/28 15:14:36,2169.62,2170.18,2112.75,2236.37,0.83,0.84,0.65,1.15,232.00,-0.03,-0.00,49.999,>
M<2024/07/28 15:14:46,2235.41,2235.41,2233.00,2237.12,1.36,1.36,1.13,1.51,231.96,0.07,0.00,49.968,>
M<2024/07/28 15:14:56,2228.22,2228.24,2212.00,2235.50,1.43,1.43,1.35,1.49,231.92,0.07,0.00,49.973,>
M<2024/07/28 15:15:07,2174.37,2174.75,2094.87,2228.12,1.18,1.19,0.88,1.46,231.83,0.03,0.00,50.017,>
M<2024/07/28 15:15:17,2191.54,2191.59,2159.62,2209.75,1.02,1.02,0.88,1.16,231.87,0.25,0.00,49.982,>
M<2024/07/28 15:15:27,2194.49,2194.64,2139.87,2225.00,1.15,1.15,0.95,1.31,231.80,0.11,0.00,49.968,>
M<2024/07/28 15:15:37,2113.29,2114.20,2023.00,2205.00,0.86,0.88,0.57,1.14,231.82,0.03,0.00,49.968,>
M<2024/07/28 15:15:47,1931.91,1932.18,1904.13,2039.00,0.34,0.36,0.14,0.61,231.78,0.31,0.00,50.012,>
M<2024/07/28 15:15:58,1890.62,1890.64,1879.00,1903.75,0.16,0.16,0.12,0.24,232.00,0.38,0.00,49.958,>
M<2024/07/28 15:16:08,1872.37,1872.38,1865.00,1879.88,0.13,0.13,0.07,0.18,231.93,-0.16,-0.00,50.080,>
M<2024/07/28 15:16:18,1860.49,1860.49,1854.63,1866.25,0.12,0.12,0.05,0.19,231.80,0.20,0.00,50.084,>
M<2024/07/28 15:16:28,1852.68,1852.68,1849.00,1856.25,0.11,0.11,0.07,0.18,231.84,-0.01,-0.00,49.990,>
M<2024/07/28 15:16:38,1848.40,1848.39,1845.63,1851.00,0.11,0.11,0.07,0.15,231.78,-0.11,-0.00,49.959,>
M<2024/07/28 15:16:48,1846.12,1846.11,1843.88,1848.00,0.11,0.11,0.06,0.15,231.81,-0.21,-0.00,49.962,>
M<2024/07/28 15:16:58,1845.14,1845.13,1843.50,1846.50,0.11,0.11,0.03,0.14,231.80,0.23,0.00,49.975,>
M<2024/07/28 15:17:08,1844.53,1844.54,1842.38,1846.13,0.10,0.10,0.06,0.14,231.75,0.13,0.00,49.967,>
M<2024/07/28 15:17:18,1843.77,1843.77,1841.75,1845.00,0.10,0.10,0.06,0.20,231.75,-0.02,-0.00,49.952,>
M<2024/07/28 15:17:28,1844.92,1844.92,1842.13,1847.13,0.10,0.10,0.06,0.18,232.02,0.06,0.00,49.965,>
M<2024/07/28 15:17:38,1847.90,1847.91,1845.00,1850.25,0.10,0.10,0.00,0.13,232.36,-0.12,-0.00,50.008,>
M<2024/07/28 15:17:48,1850.83,1850.82,1848.00,1852.88,0.10,0.10,0.05,0.16,232.15,0.26,0.00,49.986,>
M<2024/07/28 15:17:58,1853.68,1853.69,1850.50,1856.50,0.10,0.10,0.06,0.14,232.16,-0.04,-0.00,50.007,>
M<2024/07/28 15:18:08,1858.04,1858.05,1854.50,1861.38,0.10,0.10,0.05,0.14,232.14,0.10,0.00,49.949,>
M<2024/07/28 15:18:18,1863.77,1863.77,1859.63,1867.75,0.11,0.11,0.07,0.15,232.05,0.07,0.00,49.955,>
M<2024/07/28 15:18:28,1869.95,1869.95,1865.75,1873.63,0.11,0.11,0.07,0.15,232.01,0.28,0.00,49.944,>
M<2024/07/28 15:18:38,1876.35,1876.35,1872.38,1879.50,0.11,0.11,0.03,0.15,232.10,0.42,0.00,49.958,>
M<2024/07/28 15:18:48,1882.19,1882.19,1877.88,1886.25,0.11,0.11,0.04,0.15,232.01,0.05,0.00,49.936,>
M<2024/07/28 15:18:58,1888.59,1888.59,1884.63,1891.75,0.12,0.12,0.07,0.16,232.42,0.04,0.00,50.003,>
M<2024/07/28 15:19:08,1893.22,1893.24,1890.13,1895.38,0.12,0.12,0.09,0.17,232.29,-0.13,-0.00,49.939,>
M<2024/07/28 15:19:18,1895.24,1895.22,1893.38,1896.50,0.12,0.12,0.09,0.16,232.19,0.07,0.00,49.984,>
M<2024/07/28 15:19:28,1895.43,1895.43,1893.63,1896.75,0.12,0.12,0.09,0.21,232.23,0.10,0.00,49.948,>
M<2024/07/28 15:19:38,1896.53,1896.53,1894.00,1898.63,0.12,0.12,0.09,0.16,232.30,-0.04,-0.00,49.953,>
M<2024/07/28 15:19:48,1899.69,1899.68,1896.63,1902.75,0.12,0.13,0.05,0.18,232.28,-0.37,-0.00,49.963,>
M<2024/07/28 15:19:58,1904.47,1904.47,1900.63,1907.88,0.13,0.13,0.09,0.20,232.24,0.40,0.00,49.940,>
M<2024/07/28 15:20:08,1911.12,1911.13,1906.00,1916.25,0.13,0.13,0.07,0.18,232.14,0.50,0.00,49.980,>
M<2024/07/28 15:20:18,1921.37,1921.37,1914.63,1928.88,0.13,0.13,0.09,0.17,232.19,0.10,0.00,49.989,>
M<2024/07/28 15:20:28,1941.31,1941.34,1928.13,1955.13,0.14,0.14,0.05,0.23,232.25,-0.00,-0.00,49.933,>
M<2024/07/28 15:20:38,2024.87,2027.13,1954.75,2239.12,0.20,0.21,0.12,0.45,232.36,0.09,0.00,50.088,>
M<2024/07/28 15:20:48,2260.32,2260.32,2256.12,2263.12,1.05,1.08,0.55,1.33,232.44,0.17,0.00,49.994,>
M<2024/07/28 15:20:58,2256.90,2256.90,2253.87,2259.75,1.36,1.36,1.28,1.41,232.51,0.15,0.00,49.967,>
M<2024/07/28 15:21:08,2253.97,2253.97,2251.00,2256.37,1.38,1.38,1.34,1.41,232.50,-0.03,-0.00,50.070,>
M<2024/07/28 15:21:18,2251.59,2251.58,2249.12,2253.75,1.38,1.38,1.34,1.41,232.47,0.10,0.00,49.972,>
M<2024/07/28 15:21:28,2249.59,2249.59,2247.12,2251.87,1.38,1.38,1.34,1.48,232.28,-0.05,-0.00,49.963,>
M<2024/07/28 15:21:38,2247.62,2247.62,2244.62,2249.62,1.39,1.39,1.35,1.44,232.06,0.11,0.00,49.953,>
M<2024/07/28 15:21:48,2245.11,2245.12,2242.62,2247.37,1.39,1.39,1.32,1.45,231.71,0.23,0.00,49.963,>
M<2024/07/28 15:21:58,2242.86,2242.86,2240.12,2245.00,1.39,1.39,1.34,1.43,231.99,-0.19,-0.00,49.948,>
M<2024/07/28 15:22:08,2241.23,2241.23,2239.12,2242.87,1.39,1.39,1.34,1.46,232.09,-0.09,-0.00,49.918,>
M<2024/07/28 15:22:18,2236.87,2236.88,2215.00,2241.87,1.40,1.40,1.32,1.47,232.17,0.17,0.00,49.935,>
M<2024/07/28 15:22:28,2085.55,2086.10,2028.75,2191.37,0.83,0.87,0.47,1.34,232.05,0.17,0.00,49.987,>
M<2024/07/28 15:22:38,2183.04,2183.63,2107.50,2239.00,0.73,0.76,0.47,1.16,231.97,0.13,0.00,49.961,>
M<2024/07/28 15:22:49,2235.90,2235.90,2231.75,2238.87,1.31,1.31,1.15,1.41,232.12,-0.09,-0.00,50.082,>
M<2024/07/28 15:22:59,2235.37,2235.37,2233.12,2237.00,1.38,1.38,1.33,1.43,232.04,-0.00,-0.00,50.061,>
M<2024/07/28 15:23:09,2195.85,2196.38,2090.25,2237.75,1.30,1.31,0.94,1.44,232.01,0.04,0.00,49.987,>
M<2024/07/28 15:23:19,2049.33,2049.50,2022.38,2098.12,0.58,0.60,0.36,0.89,231.85,0.04,0.00,49.995,>
M<2024/07/28 15:23:29,2130.98,2131.30,2081.75,2204.37,0.52,0.53,0.38,0.75,231.73,0.06,0.00,49.992,>
M<2024/07/28 15:23:40,2221.36,2221.36,2208.87,2229.37,1.10,1.11,0.77,1.27,232.00,-0.02,-0.00,49.952,>
M<2024/07/28 15:23:50,2219.02,2219.03,2207.25,2229.25,1.23,1.23,1.13,1.35,232.01,-0.03,-0.00,50.074,>
M<2024/07/28 15:24:00,2227.88,2227.88,2225.12,2230.12,1.33,1.33,1.23,1.39,232.20,0.27,0.00,49.974,>
M<2024/07/28 15:24:10,2226.20,2226.21,2223.87,2228.37,1.36,1.36,1.33,1.41,232.52,0.29,0.00,49.977,>
M<2024/07/28 15:24:20,2224.26,2224.25,2220.75,2226.12,1.36,1.36,1.30,1.45,232.46,-0.10,-0.00,49.960,>
M<2024/07/28 15:24:30,2189.09,2189.86,2018.00,2225.25,1.29,1.30,0.99,1.39,232.45,-0.00,-0.00,49.986,>
M<2024/07/28 15:24:40,1958.52,1958.58,1943.25,1983.13,0.49,0.52,0.24,0.89,232.23,0.18,0.00,49.977,>
M<2024/07/28 15:24:50,1941.85,1941.85,1936.00,1946.13,0.22,0.22,0.16,0.30,232.43,0.10,0.00,49.970,>
M<2024/07/28 15:25:00,1939.06,1939.08,1934.75,1944.88,0.19,0.19,0.10,0.22,232.61,0.16,0.00,49.981,>
M<2024/07/28 15:25:10,2023.21,2023.71,1947.13,2087.87,0.25,0.25,0.15,0.39,232.93,-0.22,-0.00,49.947,>
M<2024/07/28 15:25:20,2013.06,2013.18,1981.50,2047.00,0.31,0.31,0.21,0.39,233.34,0.01,0.00,49.984,>
M<2024/07/28 15:25:30,2183.64,2184.51,2035.88,2228.87,0.68,0.74,0.27,1.13,233.25,-0.02,-0.00,49.975,>
M<2024/07/28 15:25:40,2218.28,2218.28,2207.75,2225.37,1.19,1.19,1.10,1.29,233.19,0.02,0.00,49.992,>
M<2024/07/28 15:25:50,2226.49,2226.50,2222.62,2229.25,1.30,1.30,1.23,1.38,233.08,-0.21,-0.00,50.107,>
M<2024/07/28 15:26:00,2224.75,2224.75,2221.50,2227.12,1.34,1.34,1.29,1.43,233.10,0.06,0.00,49.965,>
M<2024/07/28 15:26:10,2222.26,2222.27,2219.50,2224.50,1.33,1.33,1.27,1.40,233.16,0.15,0.00,49.996,>
M<2024/07/28 15:26:20,2220.42,2220.42,2217.37,2222.00,1.33,1.33,1.27,1.37,233.00,0.01,0.00,50.002,>
M<2024/07/28 15:26:30,2219.07,2219.07,2216.62,2221.12,1.33,1.33,1.29,1.38,233.20,-0.03,-0.00,50.022,>
M<2024/07/28 15:26:40,2217.42,2217.42,2215.00,2219.37,1.33,1.33,1.28,1.37,233.30,-0.06,-0.00,50.004,>
M<2024/07/28 15:26:50,2215.59,2215.60,2213.25,2217.75,1.32,1.32,1.27,1.37,233.23,-0.01,-0.00,49.956,>
