H<datetime,DIFF1_mean[mV],DIFF1_rms[mV],DIFF1_min[mV],DIFF1_max[mV],DIFF3_mean[mV],DIFF3_rms[mV],DIFF3_min[mV],DIFF3_max[mV],V2rms[V],P2real[W],PF2[],f2[Hz],notes>
M<2024/07/29 10:27:16,1728.89,1728.88,1727.13,1730.00,0.05,0.05,0.00,0.11,229.16,-0.11,-0.00,50.010,>
M<2024/07/29 10:27:26,1729.13,1729.13,1727.50,1730.25,0.04,0.05,0.00,0.09,229.40,0.23,0.00,50.017,>
M<2024/07/29 10:27:36,1729.35,1729.35,1727.63,1730.63,0.05,0.05,0.00,0.10,229.28,0.31,0.00,50.002,>
M<2024/07/29 10:27:46,1729.44,1729.45,1727.75,1730.63,0.05,0.05,0.00,0.10,229.19,-0.26,-0.00,49.968,>
M<2024/07/29 10:27:57,1729.60,1729.61,1727.88,1731.00,0.05,0.05,0.00,0.12,228.74,0.03,0.00,49.998,>
M<2024/07/29 10:28:07,1729.75,1729.75,1728.13,1731.00,0.05,0.05,0.00,0.08,228.92,-0.20,-0.00,49.990,>
M<2024/07/29 10:28:17,1729.88,1729.88,1728.13,1730.88,0.05,0.05,0.00,0.09,228.82,0.36,0.00,49.991,>
M<2024/07/29 10:28:27,1730.03,1730.03,1728.38,1731.13,0.05,0.05,0.00,0.08,228.96,-0.32,-0.00,50.021,>
M<2024/07/29 10:28:37,1730.21,1730.20,1728.50,1731.38,0.05,0.05,0.00,0.09,229.27,0.14,0.00,49.967,>
M<2024/07/29 10:28:47,1730.39,1730.39,1728.88,1731.50,0.05,0.05,0.00,0.12,229.23,0.11,0.00,49.999,>
M<2024/07/29 10:28:57,1730.47,1730.47,1728.88,1731.75,0.05,0.05,0.00,0.09,228.83,0.17,0.00,49.931,>
M<2024/07/29 10:29:07,1730.63,1730.64,1728.63,1731.75,0.04,0.05,0.00,0.09,228.83,0.01,0.00,50.066,>
M<2024/07/29 10:29:17,1730.77,1730.77,1729.00,1732.13,0.04,0.05,0.00,0.09,228.98,0.21,0.00,49.972,>
M<2024/07/29 10:29:27,1730.49,1730.49,1728.75,1732.13,0.05,0.05,0.00,0.09,228.91,0.16,0.00,49.981,>
M<2024/07/29 10:29:37,1731.28,1731.28,1729.50,1732.63,0.05,0.05,0.00,0.10,228.68,0.42,0.00,49.970,>
M<2024/07/29 10:29:47,1731.52,1731.52,1729.88,1732.75,0.05,0.05,-0.03,0.09,228.64,0.06,0.00,49.970,>
M<2024/07/29 10:29:57,1731.82,1731.83,1730.13,1733.00,0.05,0.05,0.00,0.10,228.90,0.15,0.00,49.973,>
M<2024/07/29 10:30:07,1732.10,1732.10,1730.50,1733.25,0.05,0.05,0.00,0.09,228.59,-0.32,-0.00,49.955,>
M<2024/07/29 10:30:17,1732.45,1732.45,1730.25,1734.13,0.05,0.05,0.00,0.09,228.89,0.04,0.00,50.092,>
M<2024/07/29 10:30:27,1732.90,1732.91,1731.38,1733.88,0.05,0.05,0.00,0.08,229.00,0.24,0.00,49.944,>
M<2024/07/29 10:30:37,1733.02,1733.03,1730.88,1734.13,0.05,0.05,-0.04,0.09,229.48,0.23,0.00,50.088,>
M<2024/07/29 10:30:47,1733.02,1733.03,1731.50,1734.13,0.05,0.05,0.00,0.13,229.66,0.28,0.00,49.986,>
M<2024/07/29 10:30:58,1733.01,1733.02,1731.38,1734.00,0.05,0.05,0.00,0.12,229.51,0.36,0.00,49.959,>
M<2024/07/29 10:31:08,1732.88,1732.88,1731.38,1733.88,0.05,0.05,0.00,0.09,229.64,0.34,0.00,50.098,>
M<2024/07/29 10:31:18,1732.81,1732.81,1731.13,1734.00,0.05,0.05,0.00,0.08,229.65,-0.06,-0.00,49.990,>
M<2024/07/29 10:31:28,1732.81,1732.81,1731.13,1734.00,0.05,0.05,0.00,0.09,229.83,-0.03,-0.00,49.979,>
M<2024/07/29 10:31:38,1732.82,1732.82,1731.13,1733.88,0.05,0.05,0.00,0.08,229.96,0.34,0.00,49.994,>
M<2024/07/29 10:31:48,1732.88,1732.89,1731.25,1734.00,0.05,0.05,0.00,0.09,229.94,0.36,0.00,49.950,>
M<2024/07/29 10:31:58,1732.92,1732.93,1731.13,1734.00,0.05,0.05,0.00,0.15,229.92,-0.09,-0.00,49.971,>
M<2024/07/29 10:32:08,1733.53,1733.53,1731.75,1735.00,0.05,0.05,0.00,0.09,229.82,0.32,0.00,49.975,>
M<2024/07/29 10:32:18,1733.56,1733.55,1732.00,1734.88,0.05,0.05,-0.04,0.09,229.59,-0.38,-0.00,49.979,>
M<2024/07/29 10:32:28,1733.81,1733.81,1732.00,1735.25,0.05,0.05,0.00,0.09,229.60,-0.06,-0.00,49.980,>
M<2024/07/29 10:32:38,1734.01,1734.02,1732.13,1735.38,0.05,0.05,0.00,0.12,229.93,0.16,0.00,49.969,>
M<2024/07/29 10:32:48,1733.95,1733.96,1732.38,1735.13,0.05,0.05,0.00,0.09,230.12,-0.13,-0.00,49.993,>
M<2024/07/29 10:32:58,1734.05,1734.07,1732.38,1735.25,0.05,0.05,0.00,0.08,230.37,-0.15,-0.00,49.950,>
M<2024/07/29 10:33:08,1734.08,1734.09,1732.13,1735.25,0.05,0.05,0.00,0.14,230.34,0.16,0.00,50.008,>
M<2024/07/29 10:33:18,1734.05,1734.06,1731.75,1735.25,0.05,0.05,0.00,0.12,230.09,0.17,0.00,49.913,>
M<2024/07/29 10:33:28,1734.36,1734.35,1732.75,1735.50,0.05,0.05,0.00,0.12,229.83,0.05,0.00,49.927,>
M<2024/07/29 10:33:38,1734.44,1734.44,1732.88,1735.63,0.05,0.05,0.00,0.09,230.00,-0.05,-0.00,50.022,>
M<2024/07/29 10:33:48,1734.55,1734.55,1732.63,1735.75,0.05,0.05,0.00,0.11,230.47,0.05,0.00,49.958,>
M<2024/07/29 10:33:58,1734.61,1734.61,1732.00,1735.75,0.05,0.05,0.00,0.09,230.77,-0.17,-0.00,50.019,>
M<2024/07/29 10:34:08,1734.64,1734.63,1732.88,1735.88,0.05,0.05,-0.03,0.09,230.82,-0.16,-0.00,49.991,>
M<2024/07/29 10:34:18,1734.69,1734.69,1733.00,1736.00,0.05,0.05,0.00,0.09,230.82,0.16,0.00,49.993,>
M<2024/07/29 10:34:28,1734.87,1734.87,1733.13,1736.13,0.05,0.05,0.00,0.13,230.61,0.20,0.00,50.006,>
M<2024/07/29 10:34:38,1735.02,1735.03,1733.38,1736.13,0.05,0.05,0.00,0.13,230.56,-0.36,-0.00,50.007,>
M<2024/07/29 10:34:48,1735.23,1735.23,1733.13,1736.50,0.05,0.05,0.00,0.11,230.63,0.11,0.00,49.967,>
M<2024/07/29 10:34:58,1735.41,1735.41,1733.88,1736.63,0.05,0.05,0.00,0.09,230.53,-0.06,-0.00,50.116,>
M<2024/07/29 10:35:08,1735.55,1735.55,1733.88,1736.63,0.05,0.05,0.00,0.10,230.65,0.25,0.00,49.991,>
M<2024/07/29 10:35:18,1735.74,1735.73,1734.00,1737.00,0.05,0.05,0.00,0.08,231.20,0.23,0.00,49.999,>
M<2024/07/29 10:35:28,1735.89,1735.89,1734.00,1737.13,0.05,0.05,0.00,0.09,231.35,0.24,0.00,50.022,>
M<2024/07/29 10:35:38,1736.17,1736.17,1734.63,1737.75,0.05,0.05,0.00,0.09,231.31,0.00,0.00,49.985,>
M<2024/07/29 10:35:48,1736.38,1736.37,1734.63,1737.38,0.05,0.05,-0.05,0.10,231.12,0.20,0.00,49.994,>
M<2024/07/29 10:35:58,1736.61,1736.60,1734.75,1737.88,0.05,0.05,0.00,0.09,231.26,-0.20,-0.00,50.026,>
M<2024/07/29 10:36:08,1736.75,1736.75,1735.13,1737.88,0.05,0.05,0.00,0.12,231.34,-0.19,-0.00,50.017,>
M<2024/07/29 10:36:18,1737.03,1737.03,1735.38,1738.13,0.05,0.05,0.00,0.09,231.28,0.27,0.00,50.020,>
M<2024/07/29 10:36:28,1737.16,1737.16,1735.63,1738.50,0.05,0.05,-0.02,0.09,231.39,-0.07,-0.00,50.129,>
M<2024/07/29 10:36:38,1737.34,1737.34,1735.75,1738.50,0.05,0.05,0.00,0.09,231.17,-0.19,-0.00,50.006,>
M<2024/07/29 10:36:48,1737.50,1737.50,1735.88,1738.63,0.05,0.05,0.00,0.09,230.89,0.06,0.00,50.026,>
M<2024/07/29 10:36:58,1737.68,1737.68,1736.00,1738.75,0.05,0.05,0.00,0.09,231.14,0.17,0.00,50.047,>
M<2024/07/29 10:37:08,1737.86,1737.85,1736.38,1739.00,0.05,0.05,-0.03,0.12,231.48,0.17,0.00,50.008,>
M<2024/07/29 10:37:18,1738.04,1738.04,1736.25,1739.25,0.05,0.05,0.00,0.09,231.48,-0.03,-0.00,50.139,>
M<2024/07/29 10:37:28,1738.26,1738.26,1736.63,1739.50,0.05,0.05,0.00,0.09,231.57,0.08,0.00,50.052,>
M<2024/07/29 10:37:38,1738.52,1738.53,1736.88,1739.75,0.05,0.05,0.00,0.15,231.41,0.52,0.01,50.006,>
M<2024/07/29 10:37:48,1738.83,1738.83,1736.75,1740.00,0.05,0.05,0.00,0.09,231.41,-0.20,-0.00,50.018,>
M<2024/07/29 10:37:58,1739.07,1739.07,1737.50,1740.25,0.05,0.05,0.00,0.10,231.28,-0.19,-0.00,50.037,>
M<2024/07/29 10:38:08,1739.41,1739.42,1737.75,1740.75,0.05,0.05,-0.02,0.09,231.21,-0.01,-0.00,50.026,>
M<2024/07/29 10:38:18,1739.80,1739.80,1738.13,1741.00,0.05,0.05,-0.04,0.09,231.13,0.31,0.00,50.003,>
M<2024/07/29 10:38:28,1740.17,1740.16,1738.50,1741.25,0.05,0.05,0.00,0.09,231.23,0.03,0.00,50.017,>
M<2024/07/29 10:38:38,1740.54,1740.54,1738.88,1741.75,0.05,0.05,-0.05,0.09,231.29,-0.04,-0.00,50.039,>
M<2024/07/29 10:38:48,1740.79,1740.79,1739.00,1742.25,0.05,0.05,-0.02,0.15,231.33,-0.17,-0.00,50.040,>
M<2024/07/29 10:38:58,1741.08,1741.08,1739.38,1742.25,0.05,0.05,0.00,0.09,231.36,0.04,0.00,50.037,>
M<2024/07/29 10:39:08,1741.39,1741.39,1739.75,1742.63,0.05,0.05,0.00,0.09,231.10,0.27,0.00,50.014,>
M<2024/07/29 10:39:18,1741.69,1741.69,1739.88,1742.88,0.05,0.05,0.00,0.08,230.87,0.12,0.00,50.025,>
M<2024/07/29 10:39:28,1741.99,1742.00,1740.38,1743.25,0.05,0.05,-0.02,0.09,231.02,-0.13,-0.00,50.140,>
M<2024/07/29 10:39:38,1742.38,1742.37,1740.75,1743.50,0.05,0.05,0.00,0.12,231.00,0.22,0.00,50.029,>
M<2024/07/29 10:39:48,1742.68,1742.67,1740.63,1743.75,0.05,0.05,-0.04,0.09,230.94,0.19,0.00,50.035,>
M<2024/07/29 10:39:59,1742.95,1742.96,1740.88,1744.13,0.05,0.05,0.00,0.11,231.14,0.00,0.00,50.039,>
M<2024/07/29 10:40:09,1743.30,1743.29,1741.25,1744.38,0.05,0.05,0.00,0.08,230.78,0.16,0.00,50.004,>
M<2024/07/29 10:40:19,1743.65,1743.64,1742.00,1744.88,0.05,0.05,0.00,0.09,230.34,-0.17,-0.00,49.996,>
M<2024/07/29 10:40:29,1743.95,1743.96,1742.00,1745.13,0.05,0.05,0.00,0.09,230.28,-0.06,-0.00,50.018,>
M<2024/07/29 10:40:39,1744.27,1744.28,1742.38,1745.63,0.05,0.05,0.00,0.09,230.55,0.18,0.00,50.005,>
M<2024/07/29 10:40:49,1744.62,1744.62,1742.88,1745.88,0.05,0.05,0.00,0.10,230.60,0.13,0.00,50.121,>
M<2024/07/29 10:40:59,1744.96,1744.95,1743.00,1746.25,0.05,0.05,-0.02,0.09,230.19,0.29,0.00,50.008,>
M<2024/07/29 10:41:09,1745.28,1745.29,1743.25,1747.00,0.05,0.05,-0.02,0.09,230.60,-0.16,-0.00,50.027,>
M<2024/07/29 10:41:19,1745.57,1745.58,1743.50,1746.88,0.05,0.05,0.00,0.09,230.62,0.08,0.00,50.038,>
M<2024/07/29 10:41:29,1745.80,1745.79,1743.88,1747.13,0.05,0.05,0.00,0.10,230.36,-0.03,-0.00,50.016,>
M<2024/07/29 10:41:39,1746.07,1746.07,1744.25,1747.38,0.05,0.05,0.00,0.12,230.61,0.12,0.00,50.028,>
M<2024/07/29 10:41:49,1746.39,1746.39,1744.00,1747.75,0.05,0.05,0.00,0.09,230.65,0.18,0.00,50.033,>
M<2024/07/29 10:41:59,1746.77,1746.77,1745.13,1748.50,0.05,0.05,0.00,0.09,230.37,0.18,0.00,50.001,>
M<2024/07/29 10:42:09,1747.08,1747.08,1745.13,1748.38,0.05,0.05,0.00,0.10,229.79,0.27,0.00,50.014,>
M<2024/07/29 10:42:19,1747.37,1747.37,1745.63,1748.50,0.05,0.05,0.00,0.09,230.00,-0.02,-0.00,49.997,>
M<2024/07/29 10:42:29,1747.65,1747.66,1746.00,1748.88,0.05,0.05,0.00,0.15,229.83,0.28,0.00,49.988,>
M<2024/07/29 10:42:39,1747.95,1747.95,1746.13,1749.13,0.05,0.05,0.00,0.09,229.70,0.39,0.00,50.022,>
M<2024/07/29 10:42:49,1748.18,1748.17,1746.25,1749.38,0.05,0.05,0.00,0.10,229.47,0.01,0.00,50.027,>
M<2024/07/29 10:42:59,1748.41,1748.41,1746.63,1750.25,0.05,0.05,0.00,0.09,229.82,-0.27,-0.00,50.046,>
M<2024/07/29 10:43:09,1748.69,1748.69,1746.88,1750.13,0.05,0.05,0.00,0.09,229.72,-0.00,-0.00,50.026,>
M<2024/07/29 10:43:19,1748.98,1749.00,1747.38,1750.38,0.05,0.05,0.00,0.09,229.69,0.34,0.00,50.020,>
M<2024/07/29 10:43:29,1749.21,1749.21,1747.38,1750.63,0.05,0.05,0.00,0.09,229.53,-0.36,-0.00,49.991,>
M<2024/07/29 10:43:39,1749.52,1749.51,1747.88,1751.00,0.05,0.05,0.00,0.09,230.11,-0.21,-0.00,50.009,>
M<2024/07/29 10:43:49,1749.86,1749.86,1747.75,1751.13,0.05,0.05,0.00,0.12,229.71,-0.04,-0.00,49.993,>
M<2024/07/29 10:43:59,1750.26,1750.26,1748.63,1751.50,0.05,0.05,-0.05,0.13,229.69,0.16,0.00,50.020,>
M<2024/07/29 10:44:09,1750.61,1750.60,1748.75,1752.38,0.05,0.05,0.00,0.09,229.93,-0.05,-0.00,50.001,>
M<2024/07/29 10:44:19,1750.91,1750.91,1749.00,1752.25,0.05,0.05,0.00,0.09,230.04,0.17,0.00,50.000,>
M<2024/07/29 10:44:29,1751.24,1751.24,1749.50,1752.75,0.05,0.05,0.00,0.11,230.26,-0.11,-0.00,50.013,>
M<2024/07/29 10:44:39,1751.53,1751.54,1749.75,1753.00,0.05,0.05,0.00,0.09,230.27,0.23,0.00,50.008,>
M<2024/07/29 10:44:49,1751.86,1751.85,1750.25,1753.25,0.05,0.05,0.00,0.09,230.17,-0.21,-0.00,50.013,>
M<2024/07/29 10:44:59,1752.13,1752.12,1750.25,1753.38,0.05,0.05,0.00,0.10,229.89,0.06,0.00,50.006,>
M<2024/07/29 10:45:09,1752.44,1752.46,1750.75,1753.75,0.05,0.05,0.00,0.09,230.05,-0.22,-0.00,50.021,>
M<2024/07/29 10:45:19,1752.79,1752.80,1751.13,1753.88,0.05,0.05,0.00,0.09,229.98,-0.08,-0.00,50.014,>
M<2024/07/29 10:45:29,1753.11,1753.11,1751.38,1754.38,0.05,0.05,0.00,0.13,229.99,0.31,0.00,49.968,>
M<2024/07/29 10:45:39,1753.39,1753.39,1751.75,1754.50,0.05,0.05,0.00,0.09,230.13,-0.06,-0.00,50.021,>
M<2024/07/29 10:45:49,1753.58,1753.58,1751.63,1754.63,0.05,0.05,-0.02,0.10,229.96,0.17,0.00,49.983,>
M<2024/07/29 10:45:59,1753.67,1753.67,1751.50,1755.00,0.05,0.05,0.00,0.10,229.98,-0.01,-0.00,50.097,>
M<2024/07/29 10:46:09,1753.84,1753.84,1752.00,1754.88,0.05,0.05,0.00,0.09,230.11,-0.15,-0.00,50.001,>
M<2024/07/29 10:46:19,1754.00,1754.01,1752.38,1755.25,0.05,0.05,0.00,0.09,229.92,0.31,0.00,50.019,>
M<2024/07/29 10:46:29,1753.99,1754.00,1752.25,1755.13,0.05,0.05,0.00,0.11,229.79,0.25,0.00,49.944,>
M<2024/07/29 10:46:39,1753.92,1753.92,1752.25,1755.25,0.05,0.05,0.00,0.16,230.10,0.19,0.00,49.993,>
M<2024/07/29 10:46:49,1754.15,1754.16,1752.50,1755.25,0.05,0.05,-0.04,0.10,229.88,0.22,0.00,49.983,>
M<2024/07/29 10:46:59,1754.29,1754.29,1752.25,1755.50,0.05,0.05,0.00,0.09,229.43,-0.25,-0.00,50.106,>
M<2024/07/29 10:47:09,1754.29,1754.29,1752.75,1755.38,0.05,0.05,0.00,0.14,229.50,-0.19,-0.00,50.007,>
M<2024/07/29 10:47:19,1754.23,1754.24,1752.63,1755.38,0.05,0.05,0.00,0.09,229.45,-0.28,-0.00,49.951,>
M<2024/07/29 10:47:29,1753.98,1753.98,1752.25,1755.25,0.05,0.05,0.00,0.11,229.67,-0.08,-0.00,49.968,>
M<2024/07/29 10:47:39,1753.88,1753.89,1752.13,1755.00,0.05,0.05,0.00,0.13,230.07,0.19,0.00,49.975,>
M<2024/07/29 10:47:49,1753.66,1753.66,1751.50,1755.00,0.05,0.05,0.00,0.09,229.85,0.21,0.00,49.960,>
M<2024/07/29 10:47:59,1753.72,1753.73,1752.13,1754.88,0.05,0.05,0.00,0.11,229.97,-0.24,-0.00,49.948,>
M<2024/07/29 10:48:09,1753.83,1753.83,1752.25,1755.00,0.05,0.05,0.00,0.09,229.66,-0.31,-0.00,49.969,>
M<2024/07/29 10:48:19,1753.86,1753.87,1752.13,1755.13,0.05,0.05,0.00,0.09,229.95,0.00,0.00,49.977,>
M<2024/07/29 10:48:29,1753.81,1753.81,1752.25,1754.88,0.05,0.05,0.00,0.12,229.87,0.29,0.00,49.932,>
M<2024/07/29 10:48:39,1753.75,1753.75,1752.13,1755.25,0.05,0.05,0.00,0.09,230.57,0.11,0.00,49.951,>
M<2024/07/29 10:48:49,1753.68,1753.69,1751.63,1754.88,0.05,0.05,0.00,0.09,230.91,0.26,0.00,49.949,>
M<2024/07/29 10:49:00,1753.63,1753.63,1752.13,1754.88,0.05,0.05,0.00,0.09,230.89,0.16,0.00,50.093,>
M<2024/07/29 10:49:10,1753.57,1753.57,1751.88,1754.75,0.05,0.05,-0.02,0.09,231.03,0.06,0.00,50.014,>
M<2024/07/29 10:49:20,1753.50,1753.50,1751.63,1754.88,0.05,0.05,0.00,0.09,230.18,-0.03,-0.00,49.988,>
M<2024/07/29 10:49:30,1753.33,1753.32,1751.50,1754.63,0.05,0.05,0.00,0.15,229.67,-0.02,-0.00,49.979,>
M<2024/07/29 10:49:40,1753.38,1753.37,1751.88,1754.63,0.05,0.05,-0.05,0.09,229.62,0.04,0.00,49.987,>
M<2024/07/29 10:49:51,1752.88,1752.88,1751.13,1754.25,0.05,0.05,0.00,0.12,229.78,0.20,0.00,50.009,>
M<2024/07/29 10:50:01,1750.66,1750.66,1747.88,1753.25,0.05,0.05,0.00,0.09,229.65,0.21,0.00,49.983,>
M<2024/07/29 10:50:11,1749.40,1749.40,1747.13,1750.88,0.05,0.05,0.00,0.09,229.92,0.37,0.00,49.978,>
M<2024/07/29 10:50:21,1748.37,1748.37,1746.25,1750.00,0.05,0.05,0.00,0.09,230.91,0.39,0.00,49.989,>
M<2024/07/29 10:50:31,1749.56,1749.56,1746.63,1751.88,0.05,0.05,0.00,0.09,231.14,0.05,0.00,50.009,>
M<2024/07/29 10:50:41,1751.79,1751.78,1749.25,1753.50,0.05,0.05,0.00,0.10,231.19,0.13,0.00,49.966,>
M<2024/07/29 10:50:51,1751.84,1751.84,1749.75,1753.38,0.05,0.05,0.00,0.09,231.02,0.04,0.00,50.021,>
M<2024/07/29 10:51:01,1753.03,1753.03,1750.38,1755.00,0.05,0.05,0.00,0.11,231.31,0.06,0.00,49.971,>
M<2024/07/29 10:51:11,1753.28,1753.28,1751.25,1754.88,0.05,0.05,0.00,0.09,231.20,0.07,0.00,50.090,>
M<2024/07/29 10:51:21,1753.11,1753.10,1751.25,1754.75,0.05,0.05,0.00,0.09,230.75,0.22,0.00,49.978,>
M<2024/07/29 10:51:31,1753.55,1753.55,1751.25,1755.00,0.05,0.05,0.00,0.09,230.44,0.14,0.00,50.092,>
M<2024/07/29 10:51:41,1753.15,1753.14,1751.25,1754.63,0.05,0.05,0.00,0.15,230.61,0.15,0.00,49.968,>
M<2024/07/29 10:51:51,1754.05,1754.06,1752.25,1755.38,0.05,0.05,0.00,0.09,230.32,-0.03,-0.00,49.994,>
M<2024/07/29 10:52:01,1754.28,1754.27,1752.63,1755.50,0.05,0.05,0.00,0.10,230.14,0.16,0.00,50.002,>
M<2024/07/29 10:52:11,1754.21,1754.22,1752.13,1755.38,0.05,0.05,0.00,0.11,230.27,0.28,0.00,49.997,>
M<2024/07/29 10:52:21,1754.10,1754.11,1752.38,1755.88,0.05,0.05,0.00,0.12,230.33,-0.13,-0.00,49.988,>
M<2024/07/29 10:52:31,1754.18,1754.18,1752.50,1755.38,0.05,0.05,0.00,0.12,230.21,0.34,0.00,49.960,>
M<2024/07/29 10:52:41,1754.13,1754.14,1752.38,1755.50,0.05,0.05,0.00,0.09,230.19,0.09,0.00,50.001,>
M<2024/07/29 10:52:52,1754.12,1754.13,1752.50,1755.38,0.05,0.05,0.00,0.11,229.97,0.24,0.00,50.095,>
M<2024/07/29 10:53:02,1754.16,1754.17,1752.50,1755.75,0.05,0.05,0.00,0.09,229.73,-0.26,-0.00,49.984,>
M<2024/07/29 10:53:12,1754.05,1754.06,1752.38,1755.13,0.05,0.05,0.00,0.09,229.74,0.22,0.00,49.984,>
M<2024/07/29 10:53:22,1753.95,1753.96,1752.38,1755.25,0.05,0.05,0.00,0.11,229.95,0.17,0.00,49.995,>
M<2024/07/29 10:53:32,1753.92,1753.93,1752.25,1755.00,0.05,0.05,-0.03,0.15,229.89,0.22,0.00,49.990,>
M<2024/07/29 10:53:42,1753.87,1753.87,1751.63,1755.00,0.05,0.05,0.00,0.15,230.01,-0.27,-0.00,49.995,>
M<2024/07/29 10:53:52,1754.33,1754.33,1752.25,1757.00,0.05,0.05,0.00,0.14,230.15,0.03,0.00,49.980,>
M<2024/07/29 10:54:02,1753.73,1753.74,1752.13,1755.00,0.05,0.05,0.00,0.09,230.01,0.13,0.00,49.967,>
M<2024/07/29 10:54:12,1753.84,1753.84,1752.13,1755.13,0.05,0.05,0.00,0.10,230.03,-0.23,-0.00,49.981,>
M<2024/07/29 10:54:22,1753.79,1753.79,1751.88,1754.88,0.05,0.05,0.00,0.09,230.08,0.26,0.00,49.962,>
M<2024/07/29 10:54:32,1753.76,1753.77,1752.00,1755.13,0.05,0.05,0.00,0.10,230.10,-0.03,-0.00,49.945,>
M<2024/07/29 10:54:42,1753.75,1753.76,1752.13,1754.88,0.05,0.05,0.00,0.09,230.44,0.04,0.00,49.967,>
M<2024/07/29 10:54:52,1753.76,1753.76,1752.00,1755.00,0.05,0.05,-0.05,0.14,230.31,0.14,0.00,49.970,>
M<2024/07/29 10:55:02,1753.80,1753.81,1752.25,1755.00,0.05,0.05,0.00,0.09,230.52,-0.02,-0.00,49.962,>
M<2024/07/29 10:55:12,1753.84,1753.84,1751.88,1755.00,0.05,0.05,0.00,0.09,230.68,0.16,0.00,50.075,>
M<2024/07/29 10:55:22,1753.76,1753.77,1752.00,1755.00,0.05,0.05,0.00,0.09,230.04,-0.04,-0.00,49.954,>
M<2024/07/29 10:55:32,1753.76,1753.76,1752.00,1755.13,0.05,0.05,0.00,0.09,230.30,-0.03,-0.00,49.987,>
M<2024/07/29 10:55:42,1753.78,1753.78,1752.00,1754.88,0.05,0.05,0.00,0.09,230.36,0.13,0.00,49.977,>
M<2024/07/29 10:55:52,1753.77,1753.77,1752.25,1754.88,0.05,0.05,0.00,0.09,230.21,0.29,0.00,49.970,>
M<2024/07/29 10:56:02,1753.77,1753.78,1752.00,1754.88,0.05,0.05,0.00,0.09,230.25,0.11,0.00,49.968,>
M<2024/07/29 10:56:12,1753.77,1753.78,1751.75,1754.88,0.05,0.05,0.00,0.09,230.27,0.10,0.00,49.990,>
M<2024/07/29 10:56:22,1753.82,1753.82,1752.25,1755.00,0.05,0.05,0.00,0.09,229.58,-0.24,-0.00,49.984,>
M<2024/07/29 10:56:32,1753.84,1753.84,1752.13,1755.00,0.05,0.05,0.00,0.12,229.54,0.20,0.00,49.982,>
M<2024/07/29 10:56:43,1753.92,1753.93,1752.38,1755.00,0.05,0.05,0.00,0.09,229.74,-0.06,-0.00,49.967,>
M<2024/07/29 10:56:53,1753.93,1753.95,1752.25,1755.25,0.05,0.05,-0.02,0.09,230.21,-0.13,-0.00,50.094,>
M<2024/07/29 10:57:03,1753.96,1753.97,1752.38,1755.13,0.05,0.05,0.00,0.10,230.01,0.18,0.00,50.083,>
M<2024/07/29 10:57:13,1754.04,1754.05,1752.50,1755.13,0.05,0.05,0.00,0.09,230.53,0.30,0.00,49.945,>
M<2024/07/29 10:57:23,1754.07,1754.08,1752.38,1755.25,0.05,0.05,0.00,0.09,230.23,0.48,0.00,49.971,>
M<2024/07/29 10:57:33,1754.11,1754.12,1752.50,1755.25,0.05,0.05,0.00,0.14,230.12,0.26,0.00,49.992,>
M<2024/07/29 10:57:43,1754.22,1754.22,1752.63,1755.50,0.05,0.05,0.00,0.09,229.72,-0.19,-0.00,49.948,>
M<2024/07/29 10:57:53,1754.30,1754.30,1752.75,1755.50,0.05,0.05,0.00,0.11,229.62,0.28,0.00,49.977,>
M<2024/07/29 10:58:03,1754.36,1754.36,1752.63,1755.63,0.05,0.05,0.00,0.09,229.75,-0.09,-0.00,49.989,>
M<2024/07/29 10:58:13,1754.41,1754.41,1752.75,1755.75,0.05,0.05,0.00,0.13,230.16,-0.19,-0.00,49.965,>
M<2024/07/29 10:58:23,1754.60,1754.60,1752.75,1755.75,0.05,0.05,0.00,0.09,230.12,0.06,0.00,49.972,>
M<2024/07/29 10:58:33,1754.81,1754.81,1753.13,1756.25,0.05,0.05,0.00,0.16,230.10,-0.03,-0.00,49.994,>
M<2024/07/29 10:58:43,1754.98,1754.99,1753.25,1756.25,0.05,0.05,0.00,0.09,230.08,-0.13,-0.00,49.971,>
M<2024/07/29 10:58:53,1755.18,1755.19,1753.63,1756.25,0.05,0.05,0.00,0.10,229.85,-0.03,-0.00,49.966,>
M<2024/07/29 10:59:03,1755.32,1755.32,1753.75,1756.50,0.05,0.05,0.00,0.09,229.63,-0.21,-0.00,50.067,>
M<2024/07/29 10:59:13,1755.50,1755.50,1753.75,1756.75,0.05,0.05,0.00,0.09,229.83,0.26,0.00,49.988,>
M<2024/07/29 10:59:23,1755.69,1755.68,1754.13,1757.00,0.05,0.05,0.00,0.16,229.78,-0.25,-0.00,49.999,>
M<2024/07/29 10:59:33,1755.83,1755.82,1754.25,1757.00,0.05,0.05,0.00,0.09,229.90,-0.10,-0.00,50.071,>
M<2024/07/29 10:59:44,1756.03,1756.03,1754.38,1757.13,0.05,0.05,0.00,0.14,229.93,0.21,0.00,50.061,>
M<2024/07/29 10:59:54,1756.36,1756.36,1754.75,1757.38,0.05,0.05,0.00,0.09,229.95,0.16,0.00,49.970,>
M<2024/07/29 11:00:04,1756.65,1756.64,1754.88,1758.00,0.05,0.05,0.00,0.12,229.60,-0.08,-0.00,49.969,>
M<2024/07/29 11:00:14,1756.90,1756.89,1755.13,1758.13,0.05,0.05,-0.02,0.09,229.90,0.46,0.00,49.922,>
